date,precious,priceless,privileged,productive,productivity
2006-07-22,64.5605728567,43.929436244,0.0,0.0,13.9867875274
2006-07-23,99.6478407136,20.4322959274,0.0,0.0,0.0
2006-07-24,71.5780264281,34.7349030766,59.4868556299,14.5120270584,41.9603625822
2006-07-25,78.5954799994,25.5403699093,59.4868556299,9.67468470557,16.7841450329
2006-07-26,61.7535914281,36.7781326694,39.6579037532,9.67468470557,29.3722538075
2006-07-27,60.3501007139,34.7349030766,0.0,9.67468470557,23.7775387966
2006-07-28,79.9989707137,51.0807398186,19.8289518766,4.83734235279,12.5881087747
2006-07-29,75.7884985709,44.9510510404,0.0,16.9306982348,13.9867875274
2006-07-30,57.5431192853,31.6700586875,0.0,16.9306982348,19.5815025384
2006-07-31,53.3326471425,42.9078214476,0.0,9.67468470557,32.169611313
2006-08-01,89.8234057137,41.8862066512,19.8289518766,0.0,34.9669688185
2006-08-02,67.3675542852,25.5403699093,19.8289518766,4.83734235279,37.764326324
2006-08-03,63.1570821424,41.8862066512,19.8289518766,14.5120270584,20.9801812911
2006-08-04,74.3850078566,35.756517873,49.5723796916,12.093355882,6.9933937637
2006-08-05,79.9989707137,30.6484438912,0.0,7.25601352918,23.7775387966
2006-08-06,92.6303871422,38.8213622621,69.4013315682,0.0,13.9867875274
2006-08-07,68.7710449995,34.7349030766,39.6579037532,19.3493694111,34.9669688185
2006-08-08,78.5954799994,41.8862066512,0.0,4.83734235279,37.764326324
2006-08-09,96.840859285,51.0807398186,0.0,0.0,13.9867875274
2006-08-10,64.5605728567,44.9510510404,39.6579037532,14.5120270584,16.7841450329
2006-08-11,70.1745357138,32.6916734839,19.8289518766,0.0,22.3788600438
2006-08-12,65.964063571,40.8645918549,0.0,7.25601352918,0.0
2006-08-13,53.3326471425,27.583599502,29.7434278149,7.25601352918,4.19603625822
2006-08-14,77.1919892852,42.9078214476,0.0,4.83734235279,20.9801812911
2006-08-15,79.9989707137,30.6484438912,0.0,4.83734235279,27.9735750548
2006-08-16,77.1919892852,42.9078214476,0.0,9.67468470557,43.3590413349
2006-08-17,63.1570821424,36.7781326694,0.0,9.67468470557,26.574896302
2006-08-18,78.5954799994,29.6268290948,0.0,4.83734235279,18.1828237856
2006-08-19,81.402461428,42.9078214476,0.0,0.0,22.3788600438
2006-08-20,92.6303871422,36.7781326694,29.7434278149,16.9306982348,18.1828237856
2006-08-21,60.3501007139,23.4971403166,19.8289518766,4.83734235279,34.9669688185
2006-08-22,44.9117028568,28.6052142984,0.0,4.83734235279,8.39207251644
2006-08-23,74.3850078566,48.0158954295,19.8289518766,14.5120270584,37.764326324
2006-08-24,64.5605728567,42.9078214476,39.6579037532,24.1867117639,34.9669688185
2006-08-25,85.6129335708,58.2320433932,19.8289518766,0.0,39.1630050767
2006-08-26,87.0164242851,48.0158954295,0.0,7.25601352918,8.39207251644
2006-08-27,68.7710449995,40.8645918549,0.0,14.5120270584,12.5881087747
2006-08-28,61.7535914281,38.8213622621,19.8289518766,4.83734235279,27.9735750548
2006-08-29,77.1919892852,41.8862066512,39.6579037532,9.67468470557,16.7841450329
2006-08-30,70.1745357138,46.9942806331,0.0,4.83734235279,16.7841450329
2006-08-31,79.9989707137,37.7997474658,39.6579037532,24.1867117639,16.7841450329
2006-09-01,46.3151935711,44.9510510404,19.8289518766,16.9306982348,27.9735750548
2006-09-02,84.2094428566,54.1455842077,0.0,7.25601352918,8.39207251644
2006-09-03,85.6129335708,48.0158954295,0.0,7.25601352918,9.79075126918
2006-09-04,61.7535914281,25.5403699093,0.0,0.0,15.3854662801
2006-09-05,71.5780264281,35.756517873,19.8289518766,9.67468470557,37.764326324
2006-09-06,89.8234057137,37.7997474658,39.6579037532,0.0,29.3722538075
2006-09-07,70.1745357138,34.7349030766,0.0,9.67468470557,53.1497926041
2006-09-08,91.2268964279,64.3617321714,0.0,19.3493694111,23.7775387966
2006-09-09,71.5780264281,30.6484438912,0.0,0.0,16.7841450329
2006-09-10,65.964063571,21.4539107238,0.0,0.0,12.5881087747
2006-09-11,84.2094428566,33.7132882803,0.0,19.3493694111,37.764326324
2006-09-12,64.5605728567,36.7781326694,19.8289518766,9.67468470557,37.764326324
2006-09-13,67.3675542852,38.8213622621,39.6579037532,24.1867117639,20.9801812911
2006-09-14,101.051331428,48.0158954295,0.0,19.3493694111,19.5815025384
2006-09-15,98.2443499993,43.929436244,19.8289518766,4.83734235279,34.9669688185
2006-09-16,51.9291564282,34.7349030766,0.0,0.0,25.1762175493
2006-09-17,88.4199149994,36.7781326694,0.0,0.0,20.9801812911
2006-09-18,70.1745357138,32.6916734839,39.6579037532,0.0,40.5616838294
2006-09-19,65.964063571,39.8429770585,0.0,14.5120270584,41.9603625822
2006-09-20,58.9466099996,30.6484438912,39.6579037532,19.3493694111,15.3854662801
2006-09-21,74.3850078566,43.929436244,19.8289518766,19.3493694111,25.1762175493
2006-09-22,67.3675542852,37.7997474658,79.3158075065,24.1867117639,32.169611313
2006-09-23,78.5954799994,29.6268290948,59.4868556299,7.25601352918,20.9801812911
2006-09-24,88.4199149994,29.6268290948,29.7434278149,0.0,16.7841450329
2006-09-25,84.2094428566,24.5187551129,19.8289518766,19.3493694111,29.3722538075
2006-09-26,47.7186842854,38.8213622621,39.6579037532,9.67468470557,44.7577200877
2006-09-27,56.139628571,59.2536581896,0.0,4.83734235279,37.764326324
2006-09-28,58.9466099996,32.6916734839,0.0,14.5120270584,40.5616838294
2006-09-29,49.1221749997,45.9726658367,0.0,0.0,29.3722538075
2006-09-30,47.7186842854,25.5403699093,0.0,7.25601352918,16.7841450329
2006-10-01,71.5780264281,36.7781326694,89.2302834448,7.25601352918,16.7841450329
2006-10-02,65.964063571,36.7781326694,39.6579037532,19.3493694111,36.3656475712
2006-10-03,78.5954799994,32.6916734839,0.0,9.67468470557,41.9603625822
2006-10-04,74.3850078566,36.7781326694,0.0,4.83734235279,26.574896302
2006-10-05,87.0164242851,25.5403699093,0.0,9.67468470557,29.3722538075
2006-10-06,79.9989707137,43.929436244,0.0,4.83734235279,27.9735750548
2006-10-07,89.8234057137,21.4539107238,0.0,7.25601352918,25.1762175493
2006-10-08,77.1919892852,40.8645918549,0.0,0.0,12.5881087747
2006-10-09,57.5431192853,27.583599502,59.4868556299,9.67468470557,30.7709325603
2006-10-10,49.1221749997,35.756517873,19.8289518766,4.83734235279,33.5682900657
2006-10-11,39.2977399997,42.9078214476,39.6579037532,16.9306982348,39.1630050767
2006-10-12,84.2094428566,41.8862066512,59.4868556299,9.67468470557,36.3656475712
2006-10-13,56.1238743939,61.835972527,14.4210559103,14.5120270584,29.112951999
2006-10-14,117.236537623,44.6593134917,43.2631677308,7.25601352918,7.27823799975
2006-10-15,86.056607404,50.3848665035,43.2631677308,7.25601352918,23.0477536659
2006-10-16,46.1462967239,26.3375438541,14.4210559103,12.093355882,19.408634666
2006-10-17,69.8430436902,41.2239816847,28.8421118205,9.67468470557,35.1781503321
2006-10-18,71.090240899,33.2082074682,14.4210559103,21.7680405875,32.7520709989
2006-10-19,58.6182688114,49.2397559011,28.8421118205,14.5120270584,29.112951999
2006-10-20,56.1238743939,44.6593134917,0.0,9.67468470557,29.112951999
2006-10-21,63.6070576464,51.5299771058,21.6315838654,7.25601352918,26.6868726657
2006-10-22,72.3374381077,34.3533180705,43.2631677308,0.0,18.1955949994
2006-10-23,33.6743246363,44.6593134917,28.8421118205,4.83734235279,30.3259916656
2006-10-24,91.045396239,45.8044240941,14.4210559103,9.67468470557,23.0477536659
2006-10-25,67.3486492727,26.3375438541,0.0,4.83734235279,37.6042296654
2006-10-26,83.5622129865,51.5299771058,14.4210559103,9.67468470557,31.5390313322
2006-10-27,57.3710716027,56.1104195152,0.0,14.5120270584,25.4738329991
2006-10-28,84.8094101953,32.0630968658,0.0,7.25601352918,3.63911899987
2006-10-29,84.8094101953,42.369092287,21.6315838654,5.36768707483,23.0477536659
2006-10-30,76.079029734,49.2397559011,14.4210559103,7.15691609977,30.3259916656
2006-10-31,53.6294799764,49.2397559011,0.0,17.8922902494,35.1781503321
2006-11-01,73.5846353165,35.4984286729,0.0,17.8922902494,32.7520709989
2006-11-02,58.6182688114,40.0788710823,14.4210559103,14.3138321995,37.6042296654
2006-11-03,53.6294799764,40.0788710823,14.4210559103,10.7353741497,30.3259916656
2006-11-04,63.6070576464,24.0473226494,21.6315838654,5.36768707483,18.1955949994
2006-11-05,69.8430436902,27.4826544564,43.2631677308,16.1030612245,7.27823799975
2006-11-06,52.3822827677,30.9179862635,79.3158075065,10.7353741497,32.7520709989
2006-11-07,74.8318325252,54.9653089129,50.4736956859,3.57845804989,32.7520709989
2006-11-08,69.8430436902,37.7886498776,14.4210559103,0.0,19.408634666
2006-11-09,86.056607404,30.9179862635,14.4210559103,3.57845804989,26.6868726657
2006-11-10,71.090240899,75.5772997552,28.8421118205,14.3138321995,36.3911899987
2006-11-11,84.8094101953,44.6593134917,0.0,10.7353741497,7.27823799975
2006-11-12,103.517368327,19.46688024,0.0,10.7353741497,10.9173569996
2006-11-13,93.5397906565,46.9495346964,14.4210559103,7.15691609977,29.112951999
2006-11-14,82.3150157777,57.2555301176,0.0,10.7353741497,24.2607933325
2006-11-15,56.1238743939,32.0630968658,14.4210559103,10.7353741497,20.6216743326
2006-11-16,61.1126632289,53.8201983105,0.0,12.5246031746,25.4738329991
2006-11-17,59.8654660202,50.3848665035,0.0,7.15691609977,21.8347139992
2006-11-18,66.1014520639,57.2555301176,0.0,5.36768707483,3.63911899987
2006-11-19,66.1014520639,53.8201983105,0.0,5.36768707483,18.1955949994
2006-11-20,82.3150157777,58.4006407199,14.4210559103,10.7353741497,27.8999123324
2006-11-21,73.5846353165,52.6750877082,28.8421118205,3.57845804989,12.1303966662
2006-11-22,82.3150157777,34.3533180705,28.8421118205,16.1030612245,15.7695156661
2006-11-23,52.3822827677,36.6435392753,0.0,5.36768707483,19.408634666
2006-11-24,76.079029734,22.902212047,0.0,0.0,7.27823799975
2006-11-25,103.517368327,49.2397559011,0.0,5.36768707483,3.63911899987
2006-11-26,94.7869878653,43.5142028894,0.0,0.0,10.9173569996
2006-11-27,82.3150157777,30.9179862635,0.0,3.57845804989,35.1781503321
2006-11-28,77.3262269427,32.0630968658,14.4210559103,19.6815192744,27.8999123324
2006-11-29,93.5397906565,30.9179862635,14.4210559103,3.57845804989,36.3911899987
2006-11-30,89.7981990303,45.8044240941,50.4736956859,8.94614512472,46.0955073317
2006-12-01,74.8318325252,43.5142028894,0.0,3.57845804989,35.1781503321
2006-12-02,112.247748788,50.3848665035,21.6315838654,5.36768707483,26.6868726657
2006-12-03,124.719720875,32.0630968658,43.2631677308,0.0,9.70431733299
2006-12-04,98.5285794915,40.0788710823,28.8421118205,12.5246031746,32.7520709989
2006-12-05,77.3262269427,30.9179862635,0.0,8.94614512472,21.8347139992
2006-12-06,91.045396239,35.4984286729,14.4210559103,7.15691609977,18.1955949994
2006-12-07,101.022973909,42.369092287,0.0,19.6815192744,35.1781503321
2006-12-08,74.8318325252,33.2082074682,0.0,14.3138321995,25.4738329991
2006-12-09,64.8542548552,34.3533180705,0.0,5.36768707483,13.3434363329
2006-12-10,91.045396239,48.0946452988,0.0,14.3138321995,9.70431733299
2006-12-11,93.5397906565,48.0946452988,14.4210559103,23.2599773243,24.2607933325
2006-12-12,87.3038046128,37.7886498776,0.0,16.1030612245,10.9173569996
2006-12-13,74.8318325252,50.3848665035,36.0526397757,7.15691609977,24.2607933325
2006-12-14,81.067818569,40.0788710823,14.4210559103,23.2599773243,23.0477536659
2006-12-15,98.5285794915,44.6593134917,28.8421118205,3.57845804989,19.408634666
2006-12-16,87.3038046128,22.902212047,0.0,0.0,20.6216743326
2006-12-17,64.8542548552,45.8044240941,0.0,5.36768707483,14.5564759995
2006-12-18,86.056607404,33.2082074682,28.8421118205,10.7353741497,26.6868726657
2006-12-19,98.5285794915,52.6750877082,14.4210559103,10.7353741497,27.8999123324
2006-12-20,62.3598604377,52.6750877082,28.8421118205,10.7353741497,21.8347139992
2006-12-21,89.7981990303,48.0946452988,0.0,10.7353741497,23.0477536659
2006-12-22,67.3486492727,37.7886498776,36.0526397757,8.94614512472,8.49127766637
2006-12-23,72.3374381077,44.6593134917,21.6315838654,5.36768707483,15.7695156661
2006-12-24,79.8206213602,61.835972527,0.0,0.0,16.9825553327
2006-12-25,103.517368327,49.2397559011,0.0,0.0,9.70431733299
2006-12-26,74.8318325252,48.0946452988,36.0526397757,8.94614512472,12.1303966662
2006-12-27,49.8878883501,50.3848665035,0.0,3.57845804989,15.7695156661
2006-12-28,66.1014520639,56.1104195152,14.4210559103,7.15691609977,15.7695156661
2006-12-29,37.4159162626,48.0946452988,0.0,3.57845804989,19.408634666
2006-12-30,64.8542548552,43.5142028894,21.6315838654,0.0,18.1955949994
2006-12-31,48.6406911414,44.6593134917,21.6315838654,5.36768707483,3.63911899987
2007-01-01,72.3374381077,33.2082074682,0.0,17.8922902494,15.7695156661
2007-01-02,84.8094101953,49.2397559011,28.8421118205,7.15691609977,23.0477536659
2007-01-03,102.270171118,46.9495346964,28.8421118205,7.15691609977,15.7695156661
2007-01-04,69.8430436902,49.2397559011,14.4210559103,3.57845804989,26.6868726657
2007-01-05,87.3038046128,43.5142028894,0.0,3.57845804989,20.6216743326
2007-01-06,77.3262269427,52.6750877082,0.0,5.36768707483,3.63911899987
2007-01-07,54.8766771852,34.3533180705,0.0,14.3138321995,19.408634666
2007-01-08,68.5958464815,41.2239816847,28.8421118205,19.6815192744,35.1781503321
2007-01-09,74.8318325252,32.0630968658,36.0526397757,3.57845804989,16.9825553327
2007-01-10,66.1014520639,32.0630968658,28.8421118205,3.57845804989,25.4738329991
2007-01-11,74.8318325252,16.0315484329,14.4210559103,8.94614512472,21.8347139992
2007-01-12,61.1126632289,40.0788710823,14.4210559103,12.5246031746,25.4738329991
2007-01-13,72.3374381077,27.4826544564,21.6315838654,0.0,6.06519833312
2007-01-14,91.045396239,34.3533180705,0.0,8.94614512472,13.3434363329
2007-01-15,71.090240899,49.2397559011,28.8421118205,3.57845804989,7.27823799975
2007-01-16,49.8878883501,43.5142028894,21.6315838654,12.5246031746,14.5564759995
2007-01-17,72.3374381077,37.7886498776,14.4210559103,12.5246031746,10.9173569996
2007-01-18,88.5510018215,46.9495346964,14.4210559103,16.1030612245,14.5564759995
2007-01-19,64.8542548552,40.0788710823,0.0,10.7353741497,37.6042296654
2007-01-20,61.1126632289,35.4984286729,0.0,5.36768707483,18.1955949994
2007-01-21,51.1350855589,20.6119908423,21.6315838654,14.3138321995,24.2607933325
2007-01-22,78.5734241515,32.0630968658,14.4210559103,7.15691609977,36.3911899987
2007-01-23,72.3374381077,49.2397559011,36.0526397757,8.94614512472,38.817269332
2007-01-24,59.8654660202,32.0630968658,21.6315838654,12.5246031746,33.9651106655
2007-01-25,79.8206213602,42.369092287,0.0,8.94614512472,23.0477536659
2007-01-26,63.6070576464,45.8044240941,0.0,8.94614512472,30.3259916656
2007-01-27,81.067818569,50.3848665035,36.0526397757,8.94614512472,12.1303966662
2007-01-28,51.1350855589,32.0630968658,21.6315838654,8.94614512472,15.7695156661
2007-01-29,59.8654660202,36.6435392753,0.0,12.5246031746,24.2607933325
2007-01-30,86.056607404,36.6435392753,21.6315838654,3.57845804989,27.8999123324
2007-01-31,82.3150157777,52.6750877082,14.4210559103,12.5246031746,24.2607933325
2007-02-01,87.3038046128,33.2082074682,21.6315838654,12.5246031746,23.0477536659
2007-02-02,66.1014520639,26.3375438541,36.0526397757,3.57845804989,41.2433486652
2007-02-03,83.5622129865,42.369092287,14.4210559103,8.94614512472,24.2607933325
2007-02-04,73.5846353165,44.6593134917,0.0,5.36768707483,21.8347139992
2007-02-05,74.8318325252,21.7571014447,0.0,12.5246031746,30.3259916656
2007-02-06,49.8878883501,45.8044240941,14.4210559103,21.4707482993,26.6868726657
2007-02-07,64.8542548552,42.369092287,14.4210559103,5.36768707483,15.7695156661
2007-02-08,43.6519023064,38.93376048,21.6315838654,23.2599773243,15.7695156661
2007-02-09,82.3150157777,36.6435392753,64.8947515962,3.57845804989,36.3911899987
2007-02-10,82.3150157777,26.3375438541,0.0,14.3138321995,9.70431733299
2007-02-11,94.7869878653,22.902212047,21.6315838654,26.8384353741,24.2607933325
2007-02-12,72.3374381077,43.5142028894,21.6315838654,14.3138321995,26.6868726657
2007-02-13,68.5958464815,44.6593134917,0.0,14.3138321995,25.4738329991
2007-02-14,81.067818569,42.369092287,36.0526397757,14.3138321995,14.5564759995
2007-02-15,56.1238743939,30.9179862635,64.8947515962,3.57845804989,25.4738329991
2007-02-16,56.1238743939,38.93376048,0.0,8.94614512472,21.8347139992
2007-02-17,77.3262269427,46.9495346964,0.0,0.0,25.4738329991
2007-02-18,58.6182688114,33.2082074682,0.0,14.3138321995,19.408634666
2007-02-19,64.8542548552,24.0473226494,14.4210559103,7.15691609977,26.6868726657
2007-02-20,47.3934939326,35.4984286729,0.0,5.36768707483,23.0477536659
2007-02-21,82.3150157777,33.2082074682,36.0526397757,12.5246031746,26.6868726657
2007-02-22,63.6070576464,33.2082074682,14.4210559103,8.94614512472,23.0477536659
2007-02-23,58.6182688114,41.2239816847,28.8421118205,8.94614512472,30.3259916656
2007-02-24,63.6070576464,33.2082074682,0.0,8.94614512472,2.42607933325
2007-02-25,69.8430436902,36.6435392753,0.0,8.94614512472,18.1955949994
2007-02-26,66.1014520639,38.93376048,0.0,5.36768707483,18.1955949994
2007-02-27,96.034185074,41.2239816847,36.0526397757,14.3138321995,27.8999123324
2007-02-28,61.1126632289,38.93376048,57.6842236411,5.36768707483,27.8999123324
2007-03-01,74.8318325252,32.0630968658,21.6315838654,5.36768707483,12.1303966662
2007-03-02,32.4271274276,44.6593134917,14.4210559103,5.36768707483,21.8347139992
2007-03-03,62.3598604377,48.0946452988,0.0,17.8922902494,14.5564759995
2007-03-04,68.5958464815,32.0630968658,0.0,5.36768707483,12.1303966662
2007-03-05,66.1014520639,20.6119908423,21.6315838654,14.3138321995,14.5564759995
2007-03-06,79.8206213602,24.0473226494,21.6315838654,12.5246031746,18.1955949994
2007-03-07,62.3598604377,33.2082074682,14.4210559103,8.94614512472,19.408634666
2007-03-08,62.3598604377,22.902212047,14.4210559103,17.8922902494,42.4563883318
2007-03-09,81.067818569,42.369092287,0.0,8.94614512472,25.4738329991
2007-03-10,82.3150157777,9.16088481881,21.6315838654,5.36768707483,9.70431733299
2007-03-11,69.8430436902,20.6119908423,0.0,0.0,6.06519833312
2007-03-12,64.8542548552,36.6435392753,0.0,17.8922902494,21.8347139992
2007-03-13,58.6182688114,42.369092287,14.4210559103,14.3138321995,32.7520709989
2007-03-14,59.8654660202,19.46688024,21.6315838654,8.94614512472,35.1781503321
2007-03-15,66.1014520639,29.7728756611,50.4736956859,17.8922902494,32.7520709989
2007-03-16,91.045396239,49.2397559011,28.8421118205,12.5246031746,30.3259916656
2007-03-17,77.3262269427,56.1104195152,0.0,5.36768707483,12.1303966662
2007-03-18,61.1126632289,29.7728756611,0.0,14.3138321995,12.1303966662
2007-03-19,69.8430436902,40.0788710823,21.6315838654,5.36768707483,14.5564759995
2007-03-20,57.3710716027,20.6119908423,28.8421118205,8.94614512472,25.4738329991
2007-03-21,61.1126632289,25.1924332517,36.0526397757,21.4707482993,21.8347139992
2007-03-22,63.6070576464,29.7728756611,14.4210559103,12.5246031746,37.6042296654
2007-03-23,67.3486492727,51.5299771058,50.4736956859,8.94614512472,16.9825553327
2007-03-24,89.7981990303,29.7728756611,0.0,5.36768707483,18.1955949994
2007-03-25,78.5734241515,35.4984286729,21.6315838654,5.36768707483,12.1303966662
2007-03-26,72.3374381077,37.7886498776,0.0,8.94614512472,15.7695156661
2007-03-27,73.5846353165,28.6277650588,36.0526397757,23.2599773243,27.8999123324
2007-03-28,77.3262269427,25.1924332517,0.0,5.36768707483,26.6868726657
2007-03-29,49.8878883501,42.369092287,21.6315838654,5.36768707483,26.6868726657
2007-03-30,74.8318325252,43.5142028894,28.8421118205,7.15691609977,26.6868726657
2007-03-31,51.1350855589,46.9495346964,21.6315838654,5.36768707483,9.70431733299
2007-04-01,59.8654660202,17.1766590353,21.6315838654,5.36768707483,33.9651106655
2007-04-02,56.1238743939,20.6119908423,0.0,8.94614512472,18.1955949994
2007-04-03,72.3374381077,30.9179862635,36.0526397757,5.36768707483,40.0303089986
2007-04-04,49.8878883501,26.3375438541,14.4210559103,17.8922902494,30.3259916656
2007-04-05,56.1238743939,38.93376048,14.4210559103,8.94614512472,20.6216743326
2007-04-06,48.6406911414,24.0473226494,28.8421118205,14.3138321995,25.4738329991
2007-04-07,57.3710716027,28.6277650588,0.0,23.2599773243,24.2607933325
2007-04-08,66.1014520639,25.1924332517,0.0,5.36768707483,16.9825553327
2007-04-09,73.5846353165,62.9810831293,21.6315838654,8.94614512472,14.5564759995
2007-04-10,74.8318325252,27.4826544564,14.4210559103,3.57845804989,38.817269332
2007-04-11,84.8094101953,33.2082074682,21.6315838654,8.94614512472,33.9651106655
2007-04-12,67.3486492727,34.3533180705,0.0,14.3138321995,30.3259916656
2007-04-13,59.8654660202,37.7886498776,14.4210559103,5.36768707483,32.7520709989
2007-04-14,98.5285794915,25.1924332517,14.4210559103,8.94614512472,8.49127766637
2007-04-15,58.6182688114,37.7886498776,0.0,3.57845804989,16.9825553327
2007-04-16,74.8318325252,30.9179862635,43.2631677308,8.94614512472,30.3259916656
2007-04-17,87.3038046128,19.46688024,0.0,5.36768707483,20.6216743326
2007-04-18,83.5622129865,40.0788710823,21.6315838654,3.57845804989,29.112951999
2007-04-19,79.8206213602,32.0630968658,0.0,14.3138321995,37.6042296654
2007-04-20,66.1014520639,36.6435392753,50.4736956859,8.94614512472,25.4738329991
2007-04-21,56.1238743939,27.4826544564,0.0,8.94614512472,29.112951999
2007-04-22,63.6070576464,17.1766590353,0.0,5.36768707483,9.70431733299
2007-04-23,96.034185074,40.0788710823,36.0526397757,19.6815192744,16.9825553327
2007-04-24,61.1126632289,40.0788710823,0.0,5.36768707483,29.112951999
2007-04-25,68.5958464815,30.9179862635,0.0,8.94614512472,33.9651106655
2007-04-26,79.8206213602,27.4826544564,21.6315838654,5.36768707483,15.7695156661
2007-04-27,64.8542548552,38.93376048,36.0526397757,5.36768707483,26.6868726657
2007-04-28,61.1126632289,29.7728756611,0.0,8.94614512472,9.70431733299
2007-04-29,79.8206213602,32.0630968658,21.6315838654,5.36768707483,27.8999123324
2007-04-30,82.3150157777,30.9179862635,14.4210559103,8.94614512472,21.8347139992
2007-05-01,61.1126632289,34.3533180705,14.4210559103,10.7353741497,26.6868726657
2007-05-02,64.8542548552,14.8864378306,21.6315838654,5.36768707483,20.6216743326
2007-05-03,57.3710716027,32.0630968658,14.4210559103,5.36768707483,21.8347139992
2007-05-04,41.1575078889,34.3533180705,21.6315838654,8.94614512472,15.7695156661
2007-05-05,61.1126632289,50.3848665035,14.4210559103,0.0,8.49127766637
2007-05-06,74.8318325252,16.0315484329,14.4210559103,3.57845804989,29.112951999
2007-05-07,51.1350855589,29.7728756611,36.0526397757,5.36768707483,31.5390313322
2007-05-08,63.6070576464,21.7571014447,28.8421118205,12.5246031746,32.7520709989
2007-05-09,82.3150157777,33.2082074682,21.6315838654,5.36768707483,33.9651106655
2007-05-10,83.5622129865,36.6435392753,21.6315838654,8.94614512472,20.6216743326
2007-05-11,89.7981990303,38.93376048,0.0,21.4707482993,24.2607933325
2007-05-12,68.5958464815,40.0788710823,21.6315838654,14.3138321995,9.70431733299
2007-05-13,61.1126632289,29.7728756611,21.6315838654,5.36768707483,15.7695156661
2007-05-14,64.8542548552,36.6435392753,0.0,10.7353741497,25.4738329991
2007-05-15,51.1350855589,16.0315484329,36.0526397757,8.94614512472,27.8999123324
2007-05-16,64.8542548552,27.4826544564,7.21052795514,12.5246031746,23.0477536659
2007-05-17,49.8878883501,44.6593134917,14.4210559103,14.3138321995,30.3259916656
2007-05-18,62.3598604377,40.0788710823,21.6315838654,5.36768707483,27.8999123324
2007-05-19,67.3486492727,19.46688024,14.4210559103,0.0,14.5564759995
2007-05-20,67.3486492727,17.1766590353,14.4210559103,3.57845804989,20.6216743326
2007-05-21,63.6070576464,30.9179862635,43.2631677308,3.57845804989,31.5390313322
2007-05-22,62.3598604377,28.6277650588,7.21052795514,12.5246031746,29.112951999
2007-05-23,58.6182688114,37.7886498776,36.0526397757,16.1030612245,27.8999123324
2007-05-24,66.1014520639,41.2239816847,36.0526397757,14.3138321995,30.3259916656
2007-05-25,51.1350855589,27.4826544564,14.4210559103,5.36768707483,10.9173569996
2007-05-26,47.3934939326,41.2239816847,21.6315838654,0.0,15.7695156661
2007-05-27,57.3710716027,30.9179862635,21.6315838654,0.0,16.9825553327
2007-05-28,71.090240899,12.5962166259,0.0,0.0,10.9173569996
2007-05-29,46.1462967239,33.2082074682,14.4210559103,8.94614512472,21.8347139992
2007-05-30,61.1126632289,24.0473226494,36.0526397757,5.36768707483,32.7520709989
2007-05-31,51.1350855589,16.0315484329,43.2631677308,8.94614512472,16.9825553327
2007-06-01,51.1350855589,22.902212047,0.0,12.5246031746,27.8999123324
2007-06-02,51.1350855589,11.4511060235,0.0,3.57845804989,8.49127766637
2007-06-03,51.1350855589,24.0473226494,0.0,0.0,8.49127766637
2007-06-04,57.3710716027,25.1924332517,0.0,12.5246031746,21.8347139992
2007-06-05,63.6070576464,37.7886498776,21.6315838654,5.36768707483,30.3259916656
2007-06-06,52.3822827677,29.7728756611,14.4210559103,14.3138321995,24.2607933325
2007-06-07,59.8654660202,36.6435392753,36.0526397757,17.8922902494,19.408634666
2007-06-08,59.8654660202,35.4984286729,21.6315838654,8.94614512472,29.112951999
2007-06-09,64.8542548552,48.0946452988,14.4210559103,3.57845804989,8.49127766637
2007-06-10,94.7869878653,28.6277650588,21.6315838654,5.36768707483,12.1303966662
2007-06-11,53.6294799764,38.93376048,43.2631677308,10.7353741497,20.6216743326
2007-06-12,54.8766771852,17.1766590353,0.0,16.1030612245,25.4738329991
2007-06-13,54.8766771852,33.2082074682,14.4210559103,5.36768707483,16.9825553327
2007-06-14,84.8094101953,24.0473226494,0.0,8.94614512472,19.408634666
2007-06-15,39.9103106801,42.369092287,50.4736956859,7.15691609977,16.9825553327
2007-06-16,68.5958464815,28.6277650588,36.0526397757,8.94614512472,13.3434363329
2007-06-17,82.3150157777,10.3059954212,0.0,5.36768707483,10.9173569996
2007-06-18,49.8878883501,26.3375438541,0.0,3.57845804989,18.1955949994
2007-06-19,59.8654660202,30.9179862635,0.0,8.94614512472,18.1955949994
2007-06-20,61.1126632289,30.9179862635,0.0,3.57845804989,21.8347139992
2007-06-21,68.5958464815,27.4826544564,14.4210559103,3.57845804989,23.0477536659
2007-06-22,49.8878883501,42.369092287,21.6315838654,8.94614512472,18.1955949994
2007-06-23,54.8766771852,30.9179862635,14.4210559103,3.57845804989,14.5564759995
2007-06-24,49.8878883501,22.1542474702,37.3659556782,6.0,21.0
2007-06-25,67.3486492727,20.308060181,0.0,6.0,15.0
2007-06-26,76.079029734,42.4623076512,20.7588642657,7.0,11.0
2007-06-27,54.8766771852,20.308060181,16.6070914125,4.0,19.0
2007-06-28,47.3934939326,42.4623076512,0.0,6.0,11.0
2007-06-29,64.8542548552,28.6159029823,0.0,6.0,12.0
2007-06-30,54.8766771852,22.1542474702,0.0,9.0,12.0
2007-07-01,69.8430436902,34.1544648499,12.4553185594,3.0,12.0
2007-07-02,61.1126632289,31.3851839161,8.30354570627,2.0,29.0
2007-07-03,69.8430436902,20.308060181,0.0,4.0,18.0
2007-07-04,44.8990995151,30.4620902715,24.9106371188,11.0,19.0
2007-07-05,63.6070576464,30.4620902715,24.9106371188,10.0,19.0
