date,bargain,benefactor,beneficiary,benefit,benevolence
2008-06-08,42.0353851389,5.19473432917,4.21922061781,33.4863317276,0.0
2008-06-09,39.3234248073,2.59736716459,5.27402577226,71.4375076856,1.07142857143
2008-06-10,42.0353851389,0.0,6.32883092672,77.0185629735,2.14285714286
2008-06-11,36.6114644758,2.59736716459,4.21922061781,78.1347740311,1.07142857143
2008-06-12,32.5435239785,2.59736716459,5.27402577226,69.2050855704,1.07142857143
2008-06-13,39.3234248073,2.59736716459,2.10961030891,54.6943418218,1.07142857143
2008-06-14,27.1196033154,0.0,3.16441546336,50.2294975914,0.0
2008-06-15,52.883226465,0.0,5.27402577226,42.4160201883,1.07142857143
2008-06-16,40.6794049731,0.0,4.21922061781,68.0888745128,1.07142857143
2008-06-17,32.5435239785,2.59736716459,3.16441546336,69.2050855704,1.07142857143
2008-06-18,43.3913653046,0.0,3.16441546336,72.5537187432,0.0
2008-06-19,35.25548431,2.59736716459,6.32883092672,69.2050855704,1.07142857143
2008-06-20,33.8995041443,2.59736716459,7.38363608117,68.0888745128,1.07142857143
2008-06-21,51.5272462993,0.0,4.21922061781,37.951175958,0.0
2008-06-22,33.8995041443,0.0,2.10961030891,45.7646533611,0.0
2008-06-23,36.6114644758,2.59736716459,5.27402577226,63.6240302825,1.07142857143
2008-06-24,42.0353851389,0.0,5.27402577226,66.9726634552,1.07142857143
2008-06-25,28.4755834812,0.0,7.38363608117,70.321296628,1.07142857143
2008-06-26,29.8315636469,2.59736716459,6.32883092672,75.9023519159,0.0
2008-06-27,25.7636231496,2.59736716459,3.16441546336,65.8564523977,1.07142857143
2008-06-28,29.8315636469,2.59736716459,3.16441546336,39.0673870156,1.07142857143
2008-06-29,36.6114644758,0.0,3.16441546336,54.6943418218,0.0
2008-06-30,36.6114644758,2.59736716459,5.27402577226,79.2509850887,1.07142857143
2008-07-01,29.8315636469,0.0,8.43844123562,78.1347740311,0.0
2008-07-02,35.25548431,2.59736716459,5.27402577226,70.321296628,1.07142857143
2008-07-03,39.3234248073,2.59736716459,7.38363608117,63.6240302825,0.0
2008-07-04,25.7636231496,0.0,3.16441546336,36.8349649004,0.0
2008-07-05,46.1033256362,0.0,0.0,47.9970754763,1.07142857143
2008-07-06,43.3913653046,0.0,6.32883092672,43.5322312459,0.0
2008-07-07,31.1875438127,2.59736716459,5.27402577226,65.8564523977,0.0
2008-07-08,39.3234248073,0.0,5.27402577226,79.2509850887,1.07142857143
2008-07-09,43.3913653046,2.59736716459,9.49324639007,59.1591860521,0.0
2008-07-10,40.6794049731,0.0,9.49324639007,80.3671961463,0.0
2008-07-11,27.1196033154,2.59736716459,5.27402577226,90.4130956646,1.07142857143
2008-07-12,32.5435239785,0.0,3.16441546336,30.1376985549,0.0
2008-07-13,44.7473454704,0.0,2.10961030891,49.1132865338,0.0
2008-07-14,35.25548431,2.59736716459,7.38363608117,72.5537187432,0.0
2008-07-15,29.8315636469,0.0,5.27402577226,87.0644624918,2.14285714286
2008-07-16,35.25548431,0.0,6.32883092672,73.6699298008,1.07142857143
2008-07-17,29.8315636469,2.59736716459,6.32883092672,78.1347740311,1.07142857143
2008-07-18,47.459305802,0.0,4.21922061781,79.2509850887,2.14285714286
2008-07-19,55.5951867966,0.0,3.16441546336,34.6025427852,0.0
2008-07-20,46.1033256362,0.0,1.05480515445,50.2294975914,1.07142857143
2008-07-21,39.3234248073,0.0,7.38363608117,88.1806735494,0.0
2008-07-22,31.1875438127,2.59736716459,7.38363608117,88.1806735494,1.07142857143
2008-07-23,39.3234248073,0.0,3.16441546336,75.9023519159,1.07142857143
2008-07-24,29.8315636469,0.0,7.38363608117,87.0644624918,2.14285714286
2008-07-25,40.6794049731,0.0,7.38363608117,75.9023519159,0.0
2008-07-26,35.25548431,0.0,5.27402577226,46.8808644187,0.0
2008-07-27,39.3234248073,0.0,3.16441546336,51.345708649,0.0
2008-07-28,35.25548431,2.59736716459,7.38363608117,71.4375076856,1.07142857143
2008-07-29,32.5435239785,2.59736716459,6.32883092672,59.1591860521,0.0
2008-07-30,31.1875438127,2.59736716459,6.32883092672,73.6699298008,1.07142857143
2008-07-31,24.4076429839,0.0,3.16441546336,61.3916081673,1.07142857143
2008-08-01,32.5435239785,2.59736716459,3.16441546336,80.3671961463,1.07142857143
2008-08-02,47.459305802,2.59736716459,2.10961030891,36.8349649004,0.0
2008-08-03,37.9674446416,0.0,3.16441546336,52.4619197066,1.07142857143
2008-08-04,32.5435239785,2.59736716459,7.38363608117,87.0644624918,1.07142857143
2008-08-05,33.8995041443,2.59736716459,7.38363608117,63.6240302825,1.07142857143
2008-08-06,29.8315636469,0.0,4.21922061781,66.9726634552,2.14285714286
2008-08-07,33.8995041443,0.0,9.49324639007,74.7861408583,1.07142857143
2008-08-08,36.6114644758,2.59736716459,4.21922061781,58.0429749945,1.07142857143
2008-08-09,24.4076429839,0.0,1.05480515445,49.1132865338,0.0
2008-08-10,44.7473454704,0.0,2.10961030891,35.7187538428,0.0
2008-08-11,27.1196033154,2.59736716459,6.32883092672,70.321296628,1.07142857143
2008-08-12,40.6794049731,2.59736716459,8.43844123562,60.2753971097,1.07142857143
2008-08-13,24.4076429839,5.19473432917,7.38363608117,66.9726634552,0.0
2008-08-14,33.8995041443,0.0,5.27402577226,72.5537187432,0.0
2008-08-15,33.8995041443,2.59736716459,3.16441546336,58.0429749945,0.0
2008-08-16,36.6114644758,2.59736716459,4.21922061781,49.1132865338,0.0
2008-08-17,35.25548431,0.0,3.16441546336,49.1132865338,1.07142857143
2008-08-18,33.8995041443,0.0,6.32883092672,80.3671961463,1.07142857143
2008-08-19,33.8995041443,0.0,6.32883092672,79.2509850887,1.07142857143
2008-08-20,33.8995041443,2.59736716459,7.38363608117,68.0888745128,0.0
2008-08-21,29.8315636469,2.59736716459,5.27402577226,72.5537187432,3.21428571429
2008-08-22,36.6114644758,2.59736716459,4.21922061781,62.5078192249,1.07142857143
2008-08-23,14.9157818235,0.0,5.27402577226,44.6484423035,0.0
2008-08-24,44.7473454704,2.59736716459,6.32883092672,59.1591860521,1.07142857143
2008-08-25,29.8315636469,0.0,4.21922061781,70.321296628,1.07142857143
2008-08-26,32.5435239785,0.0,4.21922061781,59.1591860521,0.0
2008-08-27,28.4755834812,2.59736716459,7.38363608117,75.9023519159,1.07142857143
2008-08-28,27.1196033154,2.59736716459,13.7124670079,73.6699298008,0.0
2008-08-29,37.9674446416,7.79210149376,6.32883092672,69.2050855704,1.07142857143
2008-08-30,37.9674446416,0.0,1.05480515445,33.4863317276,0.0
2008-08-31,35.25548431,0.0,3.16441546336,46.8808644187,1.07142857143
2008-09-01,35.25548431,0.0,4.21922061781,58.0429749945,2.14285714286
2008-09-02,29.8315636469,2.59736716459,7.38363608117,79.2509850887,0.0
2008-09-03,31.1875438127,5.19473432917,7.38363608117,77.0185629735,1.07142857143
2008-09-04,32.5435239785,2.59736716459,4.21922061781,80.3671961463,1.07142857143
2008-09-05,25.7636231496,0.0,8.43844123562,70.321296628,1.07142857143
2008-09-06,37.9674446416,0.0,3.16441546336,46.8808644187,0.0
2008-09-07,27.1196033154,0.0,5.27402577226,53.5781307642,1.07142857143
2008-09-08,33.8995041443,2.59736716459,6.32883092672,78.1347740311,1.07142857143
2008-09-09,33.8995041443,2.59736716459,8.43844123562,75.9023519159,1.07142857143
2008-09-10,24.4076429839,2.59736716459,4.21922061781,79.2509850887,1.07142857143
2008-09-11,31.1875438127,2.59736716459,5.27402577226,72.5537187432,0.0
2008-09-12,32.5435239785,0.0,6.32883092672,74.7861408583,1.07142857143
2008-09-13,44.7473454704,0.0,1.05480515445,39.0673870156,0.0
2008-09-14,47.459305802,0.0,5.27402577226,60.2753971097,1.07142857143
2008-09-15,39.3234248073,0.0,4.21922061781,79.2509850887,2.14285714286
2008-09-16,32.5435239785,0.0,2.10961030891,79.2509850887,2.14285714286
2008-09-17,28.4755834812,2.59736716459,7.38363608117,78.1347740311,1.07142857143
2008-09-18,40.6794049731,0.0,5.27402577226,87.0644624918,1.07142857143
2008-09-19,42.0353851389,2.59736716459,5.27402577226,90.4130956646,1.07142857143
2008-09-20,36.6114644758,2.59736716459,4.21922061781,68.0888745128,1.07142857143
2008-09-21,37.9674446416,5.19473432917,3.16441546336,62.5078192249,0.0
2008-09-22,37.9674446416,0.0,6.32883092672,98.2265730677,2.14285714286
2008-09-23,32.5435239785,2.59736716459,7.38363608117,89.296884607,1.07142857143
2008-09-24,29.8315636469,5.19473432917,6.32883092672,79.2509850887,1.07142857143
2008-09-25,29.8315636469,2.59736716459,6.32883092672,68.0888745128,0.0
2008-09-26,28.4755834812,2.59736716459,5.27402577226,91.5293067222,2.14285714286
2008-09-27,51.5272462993,2.59736716459,2.10961030891,54.6943418218,0.0
2008-09-28,27.1196033154,0.0,5.27402577226,73.6699298008,1.07142857143
2008-09-29,27.1196033154,2.59736716459,5.27402577226,85.9482514342,1.07142857143
2008-09-30,43.3913653046,2.59736716459,4.21922061781,77.0185629735,2.14285714286
2008-10-01,33.8995041443,5.19473432917,4.21922061781,80.3671961463,1.07142857143
2008-10-02,31.1875438127,0.0,7.38363608117,98.2265730677,2.14285714286
2008-10-03,24.4076429839,0.0,5.27402577226,91.5293067222,1.07142857143
2008-10-04,32.5435239785,0.0,4.21922061781,62.5078192249,2.14285714286
2008-10-05,31.1875438127,0.0,2.10961030891,49.1132865338,0.0
2008-10-06,25.7636231496,2.59736716459,7.38363608117,85.9482514342,1.07142857143
2008-10-07,43.3913653046,2.59736716459,5.27402577226,73.6699298008,1.07142857143
2008-10-08,31.1875438127,2.59736716459,5.27402577226,93.7617288373,1.07142857143
2008-10-09,31.1875438127,2.59736716459,4.21922061781,80.3671961463,1.07142857143
2008-10-10,32.5435239785,0.0,5.27402577226,71.4375076856,1.07142857143
2008-10-11,47.459305802,0.0,4.21922061781,62.5078192249,0.0
2008-10-12,33.8995041443,2.59736716459,1.05480515445,56.926763937,1.07142857143
2008-10-13,32.5435239785,5.19473432917,4.21922061781,104.923839413,1.07142857143
2008-10-14,23.0516628181,5.19473432917,6.32883092672,95.9941509525,0.0
2008-10-15,28.4755834812,5.19473432917,4.21922061781,85.9482514342,2.14285714286
2008-10-16,27.1196033154,0.0,7.38363608117,89.296884607,1.07142857143
2008-10-17,32.5435239785,0.0,3.16441546336,82.5996182615,2.14285714286
2008-10-18,32.5435239785,2.59736716459,2.10961030891,56.926763937,1.07142857143
2008-10-19,27.1196033154,0.0,0.0,72.5537187432,0.0
2008-10-20,37.9674446416,0.0,6.32883092672,82.5996182615,0.0
2008-10-21,25.7636231496,2.59736716459,6.32883092672,106.040050471,3.21428571429
2008-10-22,33.8995041443,2.59736716459,10.5480515445,92.6455177797,2.14285714286
2008-10-23,33.8995041443,10.3894686583,4.21922061781,82.5996182615,1.07142857143
2008-10-24,27.1196033154,2.59736716459,4.21922061781,94.8779398949,1.07142857143
2008-10-25,31.1875438127,5.19473432917,2.10961030891,69.2050855704,1.07142857143
2008-10-26,40.6794049731,7.79210149376,4.21922061781,75.9023519159,1.07142857143
2008-10-27,36.6114644758,2.59736716459,8.43844123562,74.7861408583,3.21428571429
2008-10-28,28.4755834812,2.59736716459,8.43844123562,87.0644624918,1.07142857143
2008-10-29,29.8315636469,7.79210149376,6.32883092672,89.296884607,0.0
2008-10-30,37.9674446416,2.59736716459,6.32883092672,98.2265730677,0.0
2008-10-31,23.0516628181,2.59736716459,3.16441546336,72.5537187432,1.07142857143
2008-11-01,42.0353851389,2.59736716459,2.10961030891,43.5322312459,0.0
2008-11-02,47.459305802,5.19473432917,3.16441546336,61.3916081673,1.07142857143
2008-11-03,20.3397024866,0.0,1.05480515445,85.9482514342,1.07142857143
2008-11-04,24.4076429839,5.19473432917,9.49324639007,87.0644624918,0.0
2008-11-05,31.1875438127,5.19473432917,5.27402577226,85.9482514342,2.14285714286
2008-11-06,33.8995041443,5.19473432917,5.27402577226,90.4130956646,2.14285714286
2008-11-07,27.1196033154,2.59736716459,10.5480515445,73.6699298008,1.07142857143
2008-11-08,28.4755834812,0.0,5.27402577226,42.4160201883,0.0
2008-11-09,31.1875438127,5.19473432917,2.10961030891,63.6240302825,3.21428571429
2008-11-10,37.9674446416,5.19473432917,5.27402577226,65.8564523977,1.07142857143
2008-11-11,28.4755834812,2.59736716459,4.21922061781,90.4130956646,0.0
2008-11-12,35.25548431,5.19473432917,8.43844123562,92.6455177797,1.07142857143
2008-11-13,40.6794049731,2.30877081297,6.32883092672,88.1806735494,1.07142857143
2008-11-14,36.6114644758,2.30877081297,3.16441546336,83.715829319,0.0
2008-11-15,40.6794049731,4.61754162593,3.16441546336,45.7646533611,1.07142857143
2008-11-16,33.8995041443,0.0,3.16441546336,63.6240302825,0.0
2008-11-17,28.4755834812,2.30877081297,8.43844123562,90.4130956646,1.07142857143
2008-11-18,24.4076429839,2.30877081297,11.602856699,74.7861408583,1.07142857143
2008-11-19,32.5435239785,2.30877081297,5.27402577226,98.2265730677,3.21428571429
2008-11-20,40.6794049731,2.30877081297,9.49324639007,90.4130956646,2.14285714286
2008-11-21,25.7636231496,0.0,5.27402577226,111.621105759,0.0
2008-11-22,33.8995041443,0.0,2.10961030891,41.2998091307,1.07142857143
2008-11-23,33.8995041443,6.9263124389,5.27402577226,54.6943418218,0.0
2008-11-24,36.6114644758,2.30877081297,9.49324639007,66.9726634552,1.07142857143
2008-11-25,35.25548431,2.30877081297,5.27402577226,81.4834072039,1.07142857143
2008-11-26,35.25548431,2.30877081297,3.16441546336,63.6240302825,1.07142857143
2008-11-27,29.8315636469,0.0,2.10961030891,46.8808644187,0.0
2008-11-28,43.3913653046,4.61754162593,4.21922061781,34.6025427852,0.0
2008-11-29,48.7646751708,0.0,1.09454347364,57.5161977268,1.25
2008-11-30,43.0276545625,2.30877081297,3.28363042092,56.388429144,0.0
2008-12-01,40.1591442583,2.30877081297,5.4727173682,87.9659494646,1.25
2008-12-02,31.5536133458,2.30877081297,6.56726084184,80.0715693844,1.25
2008-12-03,27.2508478896,2.30877081297,7.66180431548,110.521321122,1.25
2008-12-04,31.5536133458,2.30877081297,6.56726084184,85.7104122988,2.5
2008-12-05,40.1591442583,4.61754162593,4.37817389456,99.2436352934,1.25
2008-12-06,44.4619097145,0.0,3.28363042092,53.0051233953,0.0
2008-12-07,48.7646751708,4.61754162593,3.28363042092,60.8995034755,1.25
2008-12-08,40.1591442583,4.61754162593,5.4727173682,89.0937180475,2.5
2008-12-09,32.9878684979,0.0,9.85089126276,82.3271065502,1.25
2008-12-10,27.2508478896,2.30877081297,10.9454347364,69.9216521385,2.5
2008-12-11,22.9480824333,2.30877081297,4.37817389456,93.604792379,1.25
2008-12-12,34.42212365,2.30877081297,4.37817389456,77.8160322187,1.25
2008-12-13,47.3304200187,0.0,5.4727173682,55.2606605611,0.0
2008-12-14,35.856378802,0.0,3.28363042092,57.5161977268,2.5
2008-12-15,32.9878684979,0.0,4.37817389456,77.8160322187,1.25
2008-12-16,44.4619097145,6.9263124389,5.4727173682,67.6661149728,1.25
2008-12-17,47.3304200187,4.61754162593,5.4727173682,80.0715693844,1.25
2008-12-18,40.1591442583,0.0,5.4727173682,74.43272647,1.25
2008-12-19,38.7248891062,0.0,8.75634778912,59.7717348926,0.0
2008-12-20,27.2508478896,6.9263124389,2.18908694728,33.8330574864,0.0
2008-12-21,34.42212365,2.30877081297,4.37817389456,43.9829747323,1.25
2008-12-22,41.5933994104,0.0,5.4727173682,64.2828092241,1.25
2008-12-23,40.1591442583,0.0,3.28363042092,56.388429144,2.5
2008-12-24,25.8165927375,4.61754162593,4.37817389456,39.4719004008,0.0
2008-12-25,18.6453169771,2.30877081297,2.18908694728,30.4497517377,1.25
2008-12-26,47.3304200187,0.0,7.66180431548,60.8995034755,1.25
2008-12-27,40.1591442583,0.0,3.28363042092,42.8552061494,2.5
2008-12-28,51.6331854749,4.61754162593,0.0,28.194214572,1.25
2008-12-29,43.0276545625,0.0,4.37817389456,66.5383463899,1.25
2008-12-30,28.6851030416,2.30877081297,8.75634778912,68.7938835556,0.0
2008-12-31,30.1193581937,2.30877081297,6.56726084184,67.6661149728,1.25
2009-01-01,38.7248891062,0.0,2.18908694728,36.0885946521,0.0
2009-01-02,47.3304200187,2.30877081297,3.28363042092,66.5383463899,1.25
2009-01-03,50.1989303229,2.30877081297,3.28363042092,50.7495862296,1.25
2009-01-04,44.4619097145,0.0,4.37817389456,57.5161977268,0.0
2009-01-05,34.42212365,2.30877081297,5.4727173682,78.9438008016,2.5
2009-01-06,35.856378802,2.30877081297,5.4727173682,75.5604950529,1.25
2009-01-07,28.6851030416,2.30877081297,8.75634778912,82.3271065502,0.0
2009-01-08,38.7248891062,2.30877081297,6.56726084184,77.8160322187,1.25
2009-01-09,40.1591442583,2.30877081297,6.56726084184,76.6882636358,0.0
2009-01-10,43.0276545625,2.30877081297,3.28363042092,47.3662804809,1.25
2009-01-11,38.7248891062,0.0,4.37817389456,47.3662804809,1.25
2009-01-12,32.9878684979,2.30877081297,6.56726084184,76.6882636358,1.25
2009-01-13,38.7248891062,2.30877081297,4.37817389456,86.8381808817,1.25
2009-01-14,30.1193581937,2.30877081297,10.9454347364,98.1158667105,0.0
2009-01-15,28.6851030416,2.30877081297,8.75634778912,74.43272647,1.25
2009-01-16,34.42212365,0.0,8.75634778912,78.9438008016,1.25
2009-01-17,47.3304200187,0.0,5.4727173682,54.1328919782,1.25
2009-01-18,44.4619097145,2.30877081297,4.37817389456,55.2606605611,1.25
2009-01-19,40.1591442583,0.0,6.56726084184,76.6882636358,1.25
2009-01-20,24.3823375854,2.30877081297,2.18908694728,83.4548751331,1.25
2009-01-21,40.1591442583,4.61754162593,6.56726084184,77.8160322187,0.0
2009-01-22,45.8961648666,2.30877081297,8.75634778912,74.43272647,1.25
2009-01-23,35.856378802,2.30877081297,4.37817389456,77.8160322187,1.25
2009-01-24,37.2906339541,2.30877081297,3.28363042092,43.9829747323,1.25
2009-01-25,34.42212365,0.0,2.18908694728,63.1550406412,1.25
2009-01-26,30.1193581937,0.0,7.66180431548,74.43272647,1.25
2009-01-27,28.6851030416,2.30877081297,6.56726084184,84.582643716,0.0
2009-01-28,32.9878684979,2.30877081297,6.56726084184,80.0715693844,0.0
2009-01-29,30.1193581937,2.30877081297,6.56726084184,93.604792379,1.25
2009-01-30,28.6851030416,0.0,4.37817389456,83.4548751331,0.0
2009-01-31,41.5933994104,4.61754162593,4.37817389456,56.388429144,0.0
2009-02-01,37.2906339541,4.61754162593,1.09454347364,55.2606605611,0.0
2009-02-02,35.856378802,4.61754162593,6.56726084184,73.3049578872,1.25
2009-02-03,35.856378802,6.9263124389,4.37817389456,80.0715693844,1.25
2009-02-04,32.9878684979,4.61754162593,8.75634778912,80.0715693844,1.25
2009-02-05,38.7248891062,2.30877081297,3.28363042092,90.2214866303,1.25
2009-02-06,32.9878684979,2.30877081297,8.75634778912,72.1771893043,1.25
2009-02-07,40.1591442583,0.0,1.09454347364,42.8552061494,2.5
2009-02-08,38.7248891062,0.0,3.28363042092,69.9216521385,0.0
2009-02-09,32.9878684979,2.30877081297,5.4727173682,98.1158667105,1.25
2009-02-10,34.42212365,0.0,5.4727173682,87.9659494646,0.0
2009-02-11,35.856378802,2.30877081297,7.66180431548,89.0937180475,0.0
2009-02-12,32.9878684979,4.61754162593,6.56726084184,89.0937180475,1.25
2009-02-13,24.3823375854,2.30877081297,5.4727173682,71.0494207214,1.25
2009-02-14,41.5933994104,2.30877081297,2.18908694728,64.2828092241,1.25
2009-02-15,40.1591442583,0.0,1.09454347364,53.0051233953,0.0
2009-02-16,37.2906339541,2.30877081297,2.18908694728,75.5604950529,1.25
2009-02-17,37.2906339541,2.30877081297,7.66180431548,84.582643716,2.5
2009-02-18,35.856378802,0.0,6.56726084184,101.499172459,2.5
2009-02-19,44.4619097145,2.30877081297,7.66180431548,96.9880981276,0.0
2009-02-20,30.1193581937,0.0,8.75634778912,89.0937180475,0.0
2009-02-21,40.1591442583,0.0,2.18908694728,54.1328919782,1.25
2009-02-22,43.0276545625,0.0,3.28363042092,64.2828092241,0.0
2009-02-23,37.2906339541,2.30877081297,4.37817389456,83.4548751331,1.25
2009-02-24,28.6851030416,2.30877081297,5.4727173682,77.8160322187,1.25
2009-02-25,30.1193581937,0.0,6.56726084184,72.1771893043,2.5
2009-02-26,28.6851030416,2.30877081297,3.28363042092,94.7325609619,1.25
2009-02-27,31.5536133458,2.30877081297,7.66180431548,84.582643716,1.25
2009-02-28,31.5536133458,0.0,4.37817389456,59.7717348926,2.5
2009-03-01,40.1591442583,2.30877081297,2.18908694728,66.5383463899,1.25
2009-03-02,28.6851030416,4.61754162593,7.66180431548,81.1993379673,1.25
2009-03-03,38.7248891062,2.30877081297,8.75634778912,96.9880981276,2.5
2009-03-04,37.2906339541,4.61754162593,4.37817389456,112.776858288,1.25
2009-03-05,38.7248891062,2.30877081297,3.28363042092,99.2436352934,2.5
2009-03-06,45.8961648666,4.61754162593,7.66180431548,87.9659494646,1.25
2009-03-07,32.9878684979,0.0,3.28363042092,58.6439663097,3.75
2009-03-08,44.4619097145,2.30877081297,2.18908694728,72.1771893043,3.75
2009-03-09,35.856378802,0.0,6.56726084184,96.9880981276,1.25
2009-03-10,37.2906339541,0.0,8.75634778912,80.0715693844,1.25
2009-03-11,40.1591442583,4.61754162593,4.37817389456,108.265783956,1.25
2009-03-12,41.5933994104,0.0,6.56726084184,86.8381808817,1.25
2009-03-13,28.6851030416,2.30877081297,7.66180431548,84.582643716,1.25
2009-03-14,47.3304200187,0.0,3.28363042092,50.7495862296,1.25
2009-03-15,34.42212365,0.0,3.28363042092,60.8995034755,1.25
2009-03-16,34.42212365,2.30877081297,6.56726084184,96.9880981276,2.5
2009-03-17,30.1193581937,4.61754162593,6.56726084184,78.9438008016,1.25
2009-03-18,25.8165927375,0.0,7.66180431548,86.8381808817,0.0
2009-03-19,44.4619097145,2.30877081297,7.66180431548,89.0937180475,1.25
2009-03-20,31.5536133458,4.61754162593,4.37817389456,82.3271065502,0.0
2009-03-21,31.5536133458,2.30877081297,3.28363042092,50.7495862296,0.0
2009-03-22,41.5933994104,4.61754162593,1.09454347364,55.2606605611,1.25
2009-03-23,27.2508478896,2.30877081297,3.28363042092,82.3271065502,0.0
2009-03-24,41.5933994104,2.30877081297,5.4727173682,91.3492552132,2.5
2009-03-25,37.2906339541,0.0,4.37817389456,84.582643716,1.25
2009-03-26,34.42212365,0.0,4.37817389456,91.3492552132,1.25
2009-03-27,34.42212365,2.30877081297,5.4727173682,71.0494207214,1.25
2009-03-28,30.1193581937,2.30877081297,0.0,51.8773548124,0.0
2009-03-29,47.3304200187,2.30877081297,4.37817389456,59.7717348926,0.0
2009-03-30,35.856378802,2.30877081297,6.56726084184,81.1993379673,1.25
2009-03-31,34.42212365,0.0,7.66180431548,86.8381808817,1.25
2009-04-01,32.9878684979,0.0,7.66180431548,86.8381808817,1.25
2009-04-02,25.8165927375,2.30877081297,12.03997821,90.2214866303,2.5
2009-04-03,27.2508478896,2.30877081297,5.4727173682,85.7104122988,1.25
2009-04-04,54.5016957791,2.30877081297,3.28363042092,55.2606605611,3.75
2009-04-05,45.8961648666,2.30877081297,3.28363042092,58.6439663097,2.5
2009-04-06,31.5536133458,2.30877081297,4.37817389456,87.9659494646,1.25
2009-04-07,31.5536133458,2.30877081297,4.37817389456,72.1771893043,0.0
2009-04-08,43.0276545625,2.30877081297,6.56726084184,84.582643716,1.25
2009-04-09,31.5536133458,0.0,5.4727173682,80.0715693844,1.25
2009-04-10,35.856378802,0.0,5.4727173682,66.5383463899,1.25
2009-04-11,41.5933994104,4.61754162593,3.28363042092,63.1550406412,1.25
2009-04-12,20.0795721291,2.30877081297,3.28363042092,49.6218176467,1.25
2009-04-13,28.6851030416,0.0,12.03997821,87.9659494646,1.25
2009-04-14,37.2906339541,4.61754162593,6.56726084184,81.1993379673,2.5
2009-04-15,37.2906339541,4.61754162593,8.75634778912,78.9438008016,1.25
2009-04-16,41.5933994104,2.30877081297,7.66180431548,92.4770237961,1.25
2009-04-17,30.1193581937,2.30877081297,2.18908694728,74.43272647,1.25
2009-04-18,37.2906339541,0.0,2.18908694728,56.388429144,0.0
2009-04-19,53.067440627,4.61754162593,6.56726084184,64.2828092241,1.25
2009-04-20,35.856378802,4.61754162593,5.4727173682,96.9880981276,1.25
2009-04-21,32.9878684979,2.30877081297,7.66180431548,89.0937180475,1.25
2009-04-22,38.7248891062,2.30877081297,6.56726084184,85.7104122988,1.25
2009-04-23,35.856378802,4.61754162593,7.66180431548,99.2436352934,1.25
2009-04-24,38.7248891062,2.30877081297,4.37817389456,80.0715693844,1.25
2009-04-25,47.3304200187,0.0,4.37817389456,47.3662804809,0.0
2009-04-26,31.5536133458,0.0,2.18908694728,56.388429144,5.0
2009-04-27,32.9878684979,2.30877081297,3.28363042092,91.3492552132,1.25
2009-04-28,37.2906339541,0.0,5.4727173682,82.3271065502,1.25
2009-04-29,31.5536133458,2.30877081297,7.66180431548,82.3271065502,0.0
2009-04-30,34.42212365,4.61754162593,4.37817389456,86.8381808817,2.5
2009-05-01,43.0276545625,0.0,5.4727173682,75.5604950529,1.25
2009-05-02,31.5536133458,0.0,1.09454347364,34.9608260693,0.0
2009-05-03,37.2906339541,0.0,0.0,62.0272720584,2.5
2009-05-04,38.7248891062,2.30877081297,7.66180431548,75.5604950529,1.25
2009-05-05,35.856378802,2.30877081297,3.28363042092,86.8381808817,1.25
2009-05-06,22.9480824333,2.30877081297,5.4727173682,92.4770237961,1.25
2009-05-07,28.6851030416,2.30877081297,6.56726084184,81.1993379673,0.0
2009-05-08,35.856378802,2.30877081297,5.4727173682,92.4770237961,1.25
2009-05-09,44.4619097145,2.30877081297,3.28363042092,50.7495862296,1.25
2009-05-10,32.9878684979,0.0,3.28363042092,59.7717348926,0.0
2009-05-11,30.1193581937,2.30877081297,3.28363042092,67.6661149728,0.0
2009-05-12,37.2906339541,2.30877081297,6.56726084184,75.5604950529,0.0
2009-05-13,43.0276545625,2.30877081297,5.4727173682,81.1993379673,1.25
2009-05-14,31.5536133458,4.61754162593,7.66180431548,91.3492552132,0.0
2009-05-15,37.2906339541,2.30877081297,2.18908694728,65.410577807,1.25
2009-05-16,30.1193581937,2.30877081297,2.18908694728,47.3662804809,0.0
2009-05-17,47.3304200187,2.30877081297,3.28363042092,51.8773548124,0.0
2009-05-18,38.7248891062,0.0,7.66180431548,72.1771893043,2.5
2009-05-19,31.5536133458,0.0,8.75634778912,83.4548751331,1.25
2009-05-20,31.5536133458,0.0,5.4727173682,72.1771893043,2.5
2009-05-21,37.2906339541,2.30877081297,7.66180431548,75.5604950529,2.5
2009-05-22,22.9480824333,2.30877081297,6.56726084184,57.5161977268,0.0
2009-05-23,30.1193581937,0.0,1.09454347364,45.1107433152,0.0
2009-05-24,24.3823375854,2.30877081297,2.18908694728,34.9608260693,1.25
2009-05-25,28.6851030416,0.0,2.18908694728,54.1328919782,2.5
2009-05-26,31.5536133458,2.30877081297,7.66180431548,69.9216521385,2.5
2009-05-27,27.2508478896,2.30877081297,12.03997821,75.5604950529,1.25
2009-05-28,30.1193581937,0.0,6.56726084184,75.5604950529,1.25
2009-05-29,32.9878684979,4.61754162593,7.66180431548,68.7938835556,1.25
2009-05-30,37.2906339541,2.30877081297,3.28363042092,73.3049578872,0.0
2009-05-31,35.856378802,4.61754162593,2.18908694728,48.4940490638,0.0
2009-06-01,37.2906339541,2.30877081297,4.37817389456,75.5604950529,1.25
2009-06-02,41.5933994104,2.30877081297,9.85089126276,75.5604950529,0.0
2009-06-03,30.1193581937,4.61754162593,4.37817389456,77.8160322187,0.0
2009-06-04,27.2508478896,2.30877081297,5.4727173682,74.43272647,0.0
