date,associate,backer,bargain,benefactor,beneficiary
2007-04-14,27.4759353015,2.54509565271,59.9664059209,0.0,3.26055729098
2007-04-15,42.1297674623,7.12626782758,74.4410556259,5.18600308642,13.0422291639
2007-04-16,50.3725480527,5.09019130542,50.6612739676,5.18600308642,17.3896388852
2007-04-17,82.4278059044,1.01803826108,51.695177518,0.0,8.6948194426
2007-04-18,69.6057027637,5.09019130542,41.3561420144,0.0,7.60796701228
2007-04-19,60.4470576633,4.07215304433,47.5595633165,7.77900462963,5.43426215163
2007-04-20,71.4374317838,1.01803826108,55.8307917194,0.0,7.60796701228
2007-04-21,37.550444912,1.52705739163,45.4917562158,0.0,5.43426215163
2007-04-22,26.5600707914,2.54509565271,43.4239491151,7.77900462963,8.6948194426
2007-04-23,74.185025314,3.56313391379,49.6273704173,12.965007716,10.8685243033
2007-04-24,65.9422447236,1.52705739163,64.1020201223,0.0,21.7370486065
2007-04-25,55.867735113,2.54509565271,27.9153958597,7.77900462963,8.6948194426
2007-04-26,64.1105157035,2.54509565271,45.4917562158,0.0,17.3896388852
2007-04-27,52.2042770728,2.54509565271,54.7968881691,5.18600308642,5.43426215163
2007-04-28,53.1201415829,0.0,43.4239491151,0.0,0.0
2007-04-29,45.7932255025,6.61724869704,68.2376343237,0.0,0.0
2007-04-30,62.2787866834,3.56313391379,49.6273704173,7.77900462963,5.43426215163
2007-05-01,69.6057027637,5.09019130542,58.9325023705,0.0,3.26055729098
2007-05-02,57.6994641331,5.09019130542,51.695177518,5.18600308642,3.26055729098
2007-05-03,65.9422447236,1.01803826108,51.695177518,0.0,10.8685243033
2007-05-04,48.5408190326,3.56313391379,57.8985988201,5.18600308642,3.26055729098
2007-05-05,32.0552578517,6.61724869704,44.4578526655,0.0,3.26055729098
2007-05-06,33.8869868718,6.1082295665,58.9325023705,5.18600308642,5.43426215163
2007-05-07,71.4374317838,1.52705739163,56.8646952698,5.18600308642,11.9553767336
2007-05-08,68.6898382537,3.05411478325,56.8646952698,5.18600308642,6.52111458195
2007-05-09,54.951870603,1.52705739163,62.0342130216,0.0,20.6501961762
2007-05-10,66.8581092336,3.05411478325,49.6273704173,0.0,11.9553767336
2007-05-11,63.1946511934,1.52705739163,55.8307917194,0.0,13.0422291639
2007-05-12,46.7090900125,0.0,69.2715378741,0.0,10.8685243033
2007-05-13,48.5408190326,2.54509565271,46.5256597662,0.0,3.26055729098
2007-05-14,60.4470576633,5.59921043596,55.8307917194,0.0,17.3896388852
2007-05-15,91.5864510049,2.54509565271,72.3732485252,7.77900462963,5.43426215163
2007-05-16,43.9614964824,2.54509565271,46.5256597662,0.0,6.52111458195
2007-05-17,54.951870603,0.0,44.4578526655,0.0,15.2159340246
2007-05-18,54.951870603,3.56313391379,40.322238464,0.0,15.2159340246
2007-05-19,48.5408190326,0.0,57.8985988201,7.77900462963,3.26055729098
2007-05-20,48.5408190326,2.54509565271,78.5766698273,0.0,3.26055729098
2007-05-21,41.2139029522,2.54509565271,59.9664059209,7.77900462963,6.52111458195
2007-05-22,47.6249545226,1.01803826108,58.9325023705,20.7440123457,8.6948194426
2007-05-23,59.5311931532,1.52705739163,59.9664059209,5.18600308642,8.6948194426
2007-05-24,65.9422447236,3.05411478325,44.4578526655,5.18600308642,15.2159340246
2007-05-25,52.2042770728,2.03607652217,56.8646952698,0.0,9.78167187293
2007-05-26,33.8869868718,9.16234434975,81.6783804784,0.0,0.0
2007-05-27,22.8966127512,1.52705739163,75.4749591762,0.0,6.52111458195
2007-05-28,49.4566835427,4.58117217488,68.2376343237,0.0,2.17370486065
2007-05-29,62.2787866834,5.59921043596,59.9664059209,0.0,11.9553767336
2007-05-30,65.9422447236,4.58117217488,45.4917562158,5.18600308642,8.6948194426
2007-05-31,63.1946511934,4.07215304433,51.695177518,0.0,6.52111458195
2007-06-01,79.6802123743,4.07215304433,55.8307917194,5.18600308642,5.43426215163
2007-06-02,43.0456319723,2.54509565271,51.695177518,0.0,0.0
2007-06-03,43.0456319723,2.54509565271,53.7629846187,0.0,13.0422291639
2007-06-04,64.1105157035,3.05411478325,69.2715378741,0.0,16.3027864549
2007-06-05,65.9422447236,7.63528695813,58.9325023705,7.77900462963,9.78167187293
2007-06-06,78.7643478642,2.54509565271,47.5595633165,5.18600308642,10.8685243033
2007-06-07,72.3532962939,2.54509565271,55.8307917194,7.77900462963,8.6948194426
2007-06-08,59.5311931532,2.54509565271,50.6612739676,5.18600308642,17.3896388852
2007-06-09,57.6994641331,4.07215304433,54.7968881691,0.0,3.26055729098
2007-06-10,38.4663094221,2.54509565271,62.0342130216,0.0,0.0
2007-06-11,36.634580402,3.05411478325,47.5595633165,0.0,14.1290815942
2007-06-12,55.867735113,3.05411478325,59.9664059209,0.0,13.0422291639
2007-06-13,86.0912639446,2.54509565271,62.0342130216,0.0,5.43426215163
2007-06-14,60.4470576633,3.56313391379,44.4578526655,5.18600308642,14.1290815942
2007-06-15,56.7835996231,2.54509565271,41.3561420144,0.0,9.78167187293
2007-06-16,51.2884125628,1.52705739163,64.1020201223,7.77900462963,11.9553767336
2007-06-17,35.7187158919,1.52705739163,61.0003094712,7.77900462963,6.52111458195
2007-06-18,65.9422447236,1.52705739163,58.9325023705,5.18600308642,18.4764913155
2007-06-19,73.2691608039,6.1082295665,44.4578526655,0.0,10.8685243033
2007-06-20,56.7835996231,4.58117217488,32.0510100611,5.18600308642,18.4764913155
2007-06-21,47.6249545226,3.56313391379,51.695177518,0.0,20.6501961762
2007-06-22,59.5311931532,7.12626782758,57.8985988201,0.0,9.78167187293
2007-06-23,34.8028513819,1.52705739163,56.8646952698,0.0,5.43426215163
2007-06-24,49.4566835427,7.63528695813,94.8673007305,7.77900462963,10.1410110258
2007-06-25,75.100889824,4.58117217488,52.1248905113,0.0,6.08460661548
2007-06-26,61.3629221733,5.59921043596,44.8274058397,0.0,17.2397187438
2007-06-27,70.5215672738,2.54509565271,57.3373795624,0.0,6.08460661548
2007-06-28,64.1105157035,5.59921043596,41.699912409,0.0,13.1833143335
2007-06-29,52.2042770728,1.01803826108,55.2523839419,0.0,14.1974154361
2007-06-30,42.1297674623,4.07215304433,59.4223751828,0.0,7.09870771805
2007-07-01,35.7187158919,6.61724869704,75.0598423362,0.0,3.04230330774
2007-07-02,47.6249545226,1.01803826108,56.2948817522,5.18600308642,8.11280882063
2007-07-03,55.867735113,5.09019130542,40.6574145988,0.0,10.1410110258
2007-07-04,46.7090900125,7.12626782758,85.4848204385,5.18600308642,5.0705055129
2007-07-05,71.4374317838,5.59921043596,66.7198598544,0.0,7.09870771805
2007-07-06,76.0167543341,3.56313391379,56.2948817522,5.18600308642,8.11280882063
2007-07-07,46.7090900125,1.01803826108,52.1248905113,0.0,7.09870771805
2007-07-08,49.4566835427,3.56313391379,53.1673883215,0.0,10.1410110258
2007-07-09,56.7835996231,7.12626782758,48.9973970806,5.18600308642,14.1974154361
2007-07-10,83.3396946487,3.14540700624,55.2523839419,0.0,14.1974154361
2007-07-11,65.5480744428,1.88724420374,76.1023401465,5.18600308642,8.11280882063
2007-07-12,91.7673042199,3.77448840748,42.7424102192,0.0,16.2256176413
2007-07-13,60.8660691254,4.40356980873,78.1873357669,0.0,13.1833143335
2007-07-14,49.6292563638,4.40356980873,80.2723313874,0.0,2.02820220516
2007-07-15,55.2476627446,3.14540700624,75.0598423362,5.18600308642,5.0705055129
2007-07-16,56.1840638081,1.88724420374,62.5498686135,7.77900462963,12.169213231
2007-07-17,81.4668925217,5.66173261123,39.6149167886,20.7440123457,8.11280882063
2007-07-18,93.6401063468,3.77448840748,59.4223751828,5.18600308642,6.08460661548
2007-07-19,77.7212882679,7.54897681497,52.1248905113,0.0,11.1551121284
2007-07-20,45.8836521099,5.03265120998,54.2098861317,5.18600308642,10.1410110258
2007-07-21,61.8024701889,6.29081401247,63.5923664237,0.0,7.09870771805
2007-07-22,35.5832404118,8.17805821622,58.3798773726,0.0,3.04230330774
2007-07-23,72.1028818871,5.03265120998,74.017344526,0.0,17.2397187438
2007-07-24,84.2760957122,5.66173261123,57.3373795624,0.0,9.12690992321
2007-07-25,83.3396946487,1.88724420374,52.1248905113,0.0,9.12690992321
2007-07-26,61.8024701889,3.77448840748,56.2948817522,0.0,8.11280882063
2007-07-27,69.2936786967,6.29081401247,51.082392701,0.0,8.11280882063
2007-07-28,42.1380478561,1.25816280249,64.634864234,0.0,5.0705055129
2007-07-29,40.2652457291,6.29081401247,47.9548992704,0.0,14.1974154361
2007-07-30,66.4844755063,6.91989541372,52.1248905113,0.0,8.11280882063
2007-07-31,59.929668062,3.77448840748,46.9124014601,0.0,8.11280882063
2007-08-01,65.5480744428,1.25816280249,62.5498686135,5.18600308642,6.08460661548
2007-08-02,73.0392829505,8.17805821622,51.082392701,5.18600308642,11.1551121284
2007-08-03,56.1840638081,7.54897681497,45.8699036499,5.18600308642,3.04230330774
2007-08-04,60.8660691254,4.40356980873,69.8473532851,5.18600308642,5.0705055129
2007-08-05,41.2016467926,6.29081401247,63.5923664237,0.0,2.02820220516
2007-08-06,74.9120850775,1.88724420374,56.2948817522,5.18600308642,11.1551121284
2007-08-07,69.2936786967,10.06530242,52.1248905113,2.59300154321,7.09870771805
2007-08-08,84.2760957122,5.66173261123,50.0398948908,0.0,10.1410110258
2007-08-09,59.929668062,1.88724420374,44.8274058397,5.18600308642,9.12690992321
2007-08-10,62.7388712524,1.88724420374,47.9548992704,5.18600308642,5.0705055129
2007-08-11,42.1380478561,3.14540700624,34.4024277374,0.0,7.09870771805
2007-08-12,31.8376361579,1.25816280249,57.3373795624,0.0,5.0705055129
2007-08-13,80.5304914583,1.88724420374,63.5923664237,5.18600308642,5.0705055129
2007-08-14,80.5304914583,1.88724420374,55.2523839419,2.59300154321,4.05640441032
2007-08-15,67.4208765697,3.77448840748,51.082392701,5.18600308642,9.12690992321
2007-08-16,61.8024701889,5.66173261123,62.5498686135,5.18600308642,8.11280882063
2007-08-17,63.6752723158,1.88724420374,55.2523839419,5.18600308642,5.0705055129
2007-08-18,24.3464276502,4.40356980873,74.017344526,0.0,7.09870771805
2007-08-19,37.4560425387,10.06530242,45.8699036499,0.0,0.0
2007-08-20,69.2936786967,4.40356980873,69.8473532851,0.0,12.169213231
2007-08-21,67.4208765697,3.77448840748,63.5923664237,2.59300154321,9.12690992321
2007-08-22,79.5940903948,3.77448840748,54.2098861317,2.59300154321,13.1833143335
2007-08-23,70.2300797601,3.14540700624,48.9973970806,0.0,9.12690992321
2007-08-24,66.4844755063,5.03265120998,63.5923664237,5.18600308642,14.1974154361
2007-08-25,38.3924436022,1.25816280249,54.2098861317,5.18600308642,5.0705055129
2007-08-26,59.929668062,4.40356980873,57.3373795624,12.965007716,7.09870771805
2007-08-27,67.4208765697,9.43622101871,53.1673883215,18.1510108025,9.12690992321
2007-08-28,58.9932669985,5.66173261123,51.082392701,7.77900462963,6.08460661548
2007-08-29,82.4032935852,3.77448840748,58.3798773726,0.0,10.1410110258
2007-08-30,53.3748606177,3.77448840748,34.4024277374,0.0,4.05640441032
2007-08-31,52.4384595542,5.03265120998,45.8699036499,0.0,11.1551121284
2007-09-01,26.2192297771,3.14540700624,52.1248905113,0.0,5.0705055129
2007-09-02,25.2828287136,9.43622101871,51.082392701,0.0,10.1410110258
2007-09-03,43.0744489195,5.03265120998,69.8473532851,0.0,4.05640441032
2007-09-04,73.0392829505,6.29081401247,71.9323489056,0.0,9.12690992321
2007-09-05,63.6752723158,4.40356980873,38.5724189783,0.0,10.1410110258
2007-09-06,79.5940903948,3.77448840748,43.7849080295,0.0,9.12690992321
2007-09-07,84.2760957122,3.14540700624,43.7849080295,0.0,2.02820220516
2007-09-08,31.8376361579,9.43622101871,61.5073708033,5.18600308642,4.05640441032
2007-09-09,38.3924436022,6.29081401247,64.634864234,0.0,4.05640441032
2007-09-10,48.6928553004,4.40356980873,45.8699036499,7.77900462963,7.09870771805
2007-09-11,73.975684014,5.03265120998,40.6574145988,7.77900462963,10.1410110258
2007-09-12,58.9932669985,5.03265120998,42.7424102192,0.0,7.09870771805
2007-09-13,73.0392829505,3.77448840748,33.3599299272,7.77900462963,7.09870771805
2007-09-14,58.056865935,5.66173261123,50.0398948908,5.18600308642,8.11280882063
2007-09-15,42.1380478561,8.17805821622,60.4648729931,0.0,0.0
2007-09-16,58.056865935,6.91989541372,59.4223751828,0.0,6.08460661548
2007-09-17,61.8024701889,3.77448840748,42.7424102192,2.59300154321,7.09870771805
2007-09-18,68.3572776332,6.29081401247,54.2098861317,7.77900462963,15.2115165387
2007-09-19,63.6752723158,8.17805821622,52.1248905113,0.0,15.2115165387
2007-09-20,50.5656574273,2.51632560499,35.4449255477,0.0,8.11280882063
2007-09-21,60.8660691254,1.88724420374,60.4648729931,5.18600308642,9.12690992321
2007-09-22,49.6292563638,3.77448840748,75.0598423362,0.0,4.05640441032
2007-09-23,38.3924436022,5.03265120998,56.2948817522,0.0,4.05640441032
2007-09-24,57.1204648716,2.51632560499,42.7424102192,0.0,4.05640441032
2007-09-25,66.4844755063,4.40356980873,50.0398948908,0.0,19.267920949
2007-09-26,84.2760957122,2.51632560499,45.8699036499,2.59300154321,7.09870771805
2007-09-27,69.2936786967,8.17805821622,67.7623576647,0.0,14.1974154361
2007-09-28,79.5940903948,5.66173261123,46.9124014601,2.59300154321,10.1410110258
2007-09-29,55.2476627446,9.43622101871,52.1248905113,0.0,4.05640441032
2007-09-30,40.2652457291,5.03265120998,57.3373795624,5.18600308642,4.05640441032
2007-10-01,78.6576893313,6.91989541372,35.4449255477,2.59300154321,5.0705055129
2007-10-02,77.7212882679,5.66173261123,58.3798773726,0.0,9.12690992321
2007-10-03,60.8660691254,6.91989541372,55.2523839419,0.0,4.05640441032
2007-10-04,55.2476627446,4.40356980873,59.4223751828,0.0,6.08460661548
2007-10-05,56.1840638081,8.17805821622,46.9124014601,0.0,7.09870771805
2007-10-06,52.4384595542,6.91989541372,67.7623576647,0.0,2.02820220516
2007-10-07,40.2652457291,5.66173261123,46.9124014601,0.0,9.12690992321
2007-10-08,69.2936786967,3.77448840748,46.9124014601,0.0,7.09870771805
2007-10-09,53.3748606177,6.91989541372,50.0398948908,7.77900462963,8.11280882063
2007-10-10,59.929668062,6.91989541372,39.6149167886,0.0,13.1833143335
2007-10-11,64.6116733793,6.91989541372,40.6574145988,0.0,18.2538198464
2007-10-12,61.8024701889,4.40356980873,46.9124014601,0.0,15.2115165387
2007-10-13,40.2652457291,5.66173261123,54.2098861317,0.0,11.1551121284
2007-10-14,41.2016467926,6.29081401247,54.2098861317,10.3720061728,4.05640441032
2007-10-15,65.5480744428,6.91989541372,43.7849080295,7.77900462963,16.2256176413
2007-10-16,86.1488978391,1.88724420374,50.0398948908,0.0,21.2961231542
2007-10-17,75.8484861409,8.17805821622,43.7849080295,2.59300154321,9.12690992321
2007-10-18,77.7212882679,4.40356980873,34.4024277374,0.0,12.169213231
2007-10-19,66.4844755063,5.66173261123,40.6574145988,0.0,10.1410110258
2007-10-20,33.7104382849,2.51632560499,61.5073708033,10.3720061728,4.05640441032
2007-10-21,33.7104382849,5.03265120998,50.0398948908,0.0,6.08460661548
2007-10-22,56.1840638081,5.66173261123,57.3373795624,0.0,8.11280882063
2007-10-23,71.1664808236,2.51632560499,48.9973970806,2.59300154321,14.1974154361
2007-10-24,69.2936786967,7.54897681497,44.8274058397,2.59300154321,8.11280882063
2007-10-25,53.3748606177,6.29081401247,45.8699036499,0.0,15.2115165387
2007-10-26,44.9472510465,1.88724420374,62.5498686135,0.0,9.12690992321
2007-10-27,44.9472510465,2.51632560499,54.2098861317,5.18600308642,8.11280882063
2007-10-28,46.8200531734,0.0,58.3798773726,0.0,4.05640441032
2007-10-29,70.2300797601,3.14540700624,54.2098861317,2.59300154321,20.2820220516
2007-10-30,55.2476627446,6.91989541372,41.699912409,0.0,9.12690992321
2007-10-31,79.5940903948,4.40356980873,53.1673883215,0.0,3.04230330774
2007-11-01,86.1488978391,3.77448840748,63.5923664237,0.0,12.169213231
2007-11-02,75.8484861409,4.40356980873,48.9973970806,2.59300154321,3.04230330774
2007-11-03,30.9012350945,8.80713961746,42.7424102192,10.3720061728,6.08460661548
2007-11-04,26.2192297771,7.54897681497,71.9323489056,10.3720061728,4.05640441032
2007-11-05,72.1028818871,5.03265120998,38.5724189783,2.59300154321,9.12690992321
2007-11-06,63.6752723158,6.29081401247,48.9973970806,2.59300154321,14.1974154361
2007-11-07,61.8024701889,3.77448840748,68.8048554749,2.59300154321,13.1833143335
2007-11-08,72.1028818871,6.91989541372,48.9973970806,0.0,9.12690992321
2007-11-09,50.5656574273,8.17805821622,60.4648729931,15.5580092593,10.1410110258
2007-11-10,26.2192297771,5.03265120998,65.6773620442,5.18600308642,4.05640441032
2007-11-11,59.929668062,1.25816280249,52.1248905113,0.0,6.08460661548
2007-11-12,50.5656574273,4.40356980873,58.3798773726,0.0,3.04230330774
2007-11-13,74.9120850775,1.88724420374,55.2523839419,7.77900462963,8.11280882063
2007-11-14,65.5480744428,6.29081401247,53.1673883215,2.59300154321,12.169213231
2007-11-15,66.4844755063,5.03265120998,45.8699036499,2.59300154321,11.1551121284
2007-11-16,42.1380478561,1.88724420374,47.9548992704,0.0,14.1974154361
2007-11-17,37.4560425387,8.80713961746,62.5498686135,5.18600308642,4.05640441032
2007-11-18,41.2016467926,6.29081401247,69.8473532851,0.0,2.02820220516
2007-11-19,50.5656574273,4.40356980873,42.7424102192,2.59300154321,9.12690992321
2007-11-20,61.8024701889,3.14540700624,65.6773620442,0.0,9.12690992321
2007-11-21,68.3572776332,9.43622101871,48.9973970806,2.59300154321,15.2115165387
2007-11-22,27.1556308406,2.51632560499,71.9323489056,5.18600308642,6.08460661548
2007-11-23,33.7104382849,1.25816280249,93.8248029203,0.0,6.08460661548
2007-11-24,36.5196414753,3.77448840748,89.6548116794,0.0,4.05640441032
2007-11-25,43.0744489195,6.29081401247,70.8898510953,0.0,6.08460661548
2007-11-26,61.8024701889,6.29081401247,62.5498686135,10.3720061728,16.2256176413
2007-11-27,61.8024701889,3.14540700624,56.2948817522,0.0,16.2256176413
2007-11-28,49.6292563638,3.77448840748,44.8274058397,2.59300154321,9.12690992321
2007-11-29,50.5656574273,3.14540700624,60.4648729931,2.59300154321,16.2256176413
2007-11-30,53.3748606177,3.14540700624,52.1248905113,2.59300154321,9.12690992321
2007-12-01,46.8200531734,5.66173261123,52.1248905113,0.0,4.05640441032
2007-12-02,57.1204648716,0.0,79.2298335771,0.0,2.02820220516
2007-12-03,54.3112616812,4.40356980873,45.8699036499,2.59300154321,6.08460661548
2007-12-04,66.4844755063,2.51632560499,59.4223751828,0.0,7.09870771805
2007-12-05,53.3748606177,5.66173261123,53.1673883215,0.0,9.12690992321
2007-12-06,67.4208765697,3.77448840748,57.3373795624,0.0,10.1410110258
2007-12-07,69.2936786967,6.29081401247,47.9548992704,7.77900462963,3.04230330774
2007-12-08,29.964834031,6.91989541372,80.2723313874,5.18600308642,2.02820220516
2007-12-09,40.2652457291,4.40356980873,58.3798773726,5.18600308642,6.08460661548
2007-12-10,45.8836521099,3.77448840748,44.8274058397,2.59300154321,11.1551121284
2007-12-11,58.056865935,2.51632560499,57.3373795624,0.0,5.0705055129
2007-12-12,48.6928553004,5.03265120998,48.9973970806,2.59300154321,10.1410110258
2007-12-13,58.056865935,3.14540700624,51.082392701,0.0,8.11280882063
2007-12-14,67.4208765697,5.03265120998,36.4874233579,0.0,10.1410110258
2007-12-15,33.7104382849,5.03265120998,66.7198598544,0.0,6.08460661548
2007-12-16,48.6928553004,5.03265120998,57.3373795624,0.0,2.02820220516
2007-12-17,47.7564542369,0.629081401247,55.2523839419,2.59300154321,8.11280882063
2007-12-18,58.056865935,4.40356980873,50.0398948908,0.0,10.1410110258
2007-12-19,62.7388712524,5.03265120998,43.7849080295,2.59300154321,12.169213231
2007-12-20,55.2476627446,1.88724420374,46.9124014601,0.0,8.11280882063
2007-12-21,61.8024701889,5.03265120998,39.6149167886,5.18600308642,9.12690992321
2007-12-22,36.5196414753,0.0,38.5724189783,5.18600308642,4.05640441032
2007-12-23,16.8552191424,5.66173261123,47.9548992704,0.0,5.0705055129
2007-12-24,44.9472510465,2.51632560499,26.0624452556,0.0,6.08460661548
2007-12-25,17.7916202059,3.14540700624,21.8924540147,0.0,3.04230330774
2007-12-26,57.1204648716,5.66173261123,53.1673883215,0.0,12.169213231
2007-12-27,59.929668062,5.66173261123,57.3373795624,0.0,12.169213231
2007-12-28,64.6116733793,3.77448840748,65.6773620442,0.0,14.1974154361
2007-12-29,51.5020584908,2.51632560499,59.4223751828,0.0,4.05640441032
2007-12-30,42.1380478561,8.17805821622,46.9124014601,0.0,4.05640441032
2007-12-31,42.1380478561,5.03265120998,59.4223751828,0.0,7.09870771805
2008-01-01,29.0284329675,2.51632560499,34.4024277374,0.0,4.05640441032
2008-01-02,65.5480744428,2.51632560499,51.082392701,0.0,7.09870771805
2008-01-03,67.4208765697,5.03265120998,40.6574145988,0.0,16.2256176413
2008-01-04,67.4208765697,1.88724420374,51.082392701,0.0,7.09870771805
2008-01-05,44.010849983,6.91989541372,64.634864234,0.0,2.02820220516
2008-01-06,67.4208765697,3.77448840748,61.5073708033,0.0,13.1833143335
2008-01-07,64.6116733793,1.88724420374,48.9973970806,0.0,10.1410110258
2008-01-08,65.5480744428,3.14540700624,50.0398948908,0.0,15.2115165387
2008-01-09,87.0852989026,5.03265120998,46.9124014601,0.0,10.1410110258
2008-01-10,88.9581010295,3.14540700624,43.7849080295,0.0,8.11280882063
2008-01-11,81.4668925217,4.40356980873,47.9548992704,0.0,4.05640441032
2008-01-12,54.3112616812,4.40356980873,54.2098861317,5.18600308642,2.02820220516
2008-01-13,48.6928553004,1.25816280249,54.2098861317,5.18600308642,6.08460661548
2008-01-14,79.5940903948,5.66173261123,62.5498686135,2.59300154321,17.2397187438
2008-01-15,72.1028818871,6.29081401247,42.7424102192,0.0,20.2820220516
2008-01-16,49.6292563638,1.88724420374,52.1248905113,0.0,11.1551121284
2008-01-17,70.2300797601,3.77448840748,51.082392701,7.77900462963,14.1974154361
2008-01-18,54.3112616812,2.51632560499,54.2098861317,0.0,3.04230330774
2008-01-19,55.2476627446,6.91989541372,42.7424102192,10.3720061728,0.0
2008-01-20,48.6928553004,5.66173261123,44.8274058397,0.0,4.05640441032
2008-01-21,58.056865935,10.06530242,59.4223751828,2.59300154321,7.09870771805
2008-01-22,71.1664808236,4.40356980873,51.082392701,2.59300154321,12.169213231
2008-01-23,74.9120850775,4.40356980873,41.699912409,0.0,12.169213231
2008-01-24,69.2936786967,3.77448840748,48.9973970806,0.0,12.169213231
2008-01-25,64.6116733793,6.91989541372,32.317432117,0.0,8.11280882063
2008-01-26,43.0744489195,2.51632560499,71.9323489056,5.18600308642,4.05640441032
2008-01-27,35.5832404118,3.14540700624,50.0398948908,0.0,4.05640441032
2008-01-28,70.2300797601,5.03265120998,53.1673883215,2.59300154321,12.169213231
2008-01-29,76.7848872044,3.14540700624,41.699912409,2.59300154321,12.169213231
2008-01-30,80.5304914583,1.25816280249,43.7849080295,0.0,11.1551121284
2008-01-31,63.6752723158,6.29081401247,54.2098861317,0.0,17.2397187438
2008-02-01,47.7564542369,5.66173261123,48.9973970806,0.0,5.0705055129
2008-02-02,34.6468393483,2.51632560499,53.1673883215,0.0,4.05640441032
2008-02-03,31.8376361579,3.14540700624,58.3798773726,0.0,4.05640441032
2008-02-04,67.4208765697,5.66173261123,56.2948817522,7.77900462963,12.169213231
2008-02-05,70.2300797601,7.54897681497,38.5724189783,0.0,8.11280882063
2008-02-06,73.975684014,5.03265120998,51.082392701,2.59300154321,8.11280882063
2008-02-07,65.5480744428,2.51632560499,59.4223751828,2.59300154321,14.1974154361
2008-02-08,65.5480744428,3.77448840748,45.8699036499,0.0,12.169213231
2008-02-09,43.0744489195,6.91989541372,43.7849080295,0.0,9.12690992321
2008-02-10,35.5832404118,2.51632560499,59.4223751828,5.18600308642,4.05640441032
2008-02-11,73.975684014,1.25816280249,50.0398948908,0.0,6.08460661548
2008-02-12,67.4208765697,2.51632560499,41.699912409,2.59300154321,15.2115165387
2008-02-13,74.9120850775,3.77448840748,41.699912409,10.3720061728,8.11280882063
2008-02-14,73.975684014,2.51632560499,58.3798773726,2.59300154321,16.2256176413
2008-02-15,60.8660691254,5.03265120998,52.1248905113,2.59300154321,17.2397187438
2008-02-16,37.4560425387,3.14540700624,55.2523839419,10.3720061728,5.0705055129
2008-02-17,57.1204648716,1.25816280249,54.2098861317,10.3720061728,4.05640441032
2008-02-18,58.9932669985,5.03265120998,53.1673883215,0.0,7.09870771805
2008-02-19,66.4844755063,4.40356980873,50.0398948908,0.0,19.267920949
2008-02-20,84.2760957122,3.14540700624,40.6574145988,5.18600308642,15.2115165387
2008-02-21,48.6928553004,4.40356980873,41.699912409,0.0,11.1551121284
2008-02-22,53.3748606177,5.66173261123,42.7424102192,2.59300154321,15.2115165387
2008-02-23,35.5832404118,5.66173261123,61.5073708033,0.0,9.12690992321
2008-02-24,40.2652457291,5.66173261123,68.8048554749,0.0,9.12690992321
2008-02-25,67.4208765697,1.25816280249,58.3798773726,5.18600308642,11.1551121284
2008-02-26,67.4208765697,4.40356980873,51.082392701,0.0,5.0705055129
2008-02-27,69.2936786967,3.77448840748,50.0398948908,0.0,8.11280882063
2008-02-28,80.5304914583,2.51632560499,39.6149167886,5.18600308642,12.169213231
2008-02-29,69.2936786967,3.14540700624,38.5724189783,0.0,14.1974154361
2008-03-01,45.8836521099,2.51632560499,46.9124014601,10.3720061728,5.0705055129
2008-03-02,29.0284329675,3.14540700624,55.2523839419,0.0,5.0705055129
2008-03-03,63.6752723158,5.66173261123,39.6149167886,0.0,6.08460661548
2008-03-04,67.4208765697,3.77448840748,58.3798773726,0.0,7.32012319658
2008-03-05,73.0392829505,4.40356980873,48.9973970806,0.0,10.0651693953
2008-03-06,53.3748606177,1.25816280249,52.1248905113,5.41148148148,10.0651693953
2008-03-07,52.4384595542,0.0,55.2523839419,2.70574074074,11.8952001944
2008-03-08,32.7740372214,1.88724420374,56.2948817522,5.41148148148,7.32012319658
2008-03-09,43.0744489195,3.14540700624,40.6574145988,0.0,2.74504619872
2008-03-10,71.1664808236,2.51632560499,47.9548992704,2.70574074074,7.32012319658
2008-03-11,69.2936786967,6.29081401247,55.2523839419,2.70574074074,16.4702771923
2008-03-12,63.6752723158,3.14540700624,50.0398948908,2.70574074074,7.32012319658
2008-03-13,61.8024701889,10.6943838212,45.8699036499,0.0,5.49009239744
2008-03-14,59.929668062,7.54897681497,52.1248905113,2.70574074074,17.3852925919
2008-03-15,62.7388712524,3.77448840748,50.0398948908,5.41148148148,4.57507699786
2008-03-16,51.5020584908,9.43622101871,63.5923664237,5.41148148148,10.9801847949
2008-03-17,60.8660691254,6.29081401247,52.1248905113,0.0,10.9801847949
2008-03-18,59.929668062,3.77448840748,57.3373795624,2.70574074074,9.15015399573
2008-03-19,66.4844755063,3.77448840748,54.2098861317,0.0,9.15015399573
2008-03-20,69.2019087711,4.48719506568,68.3859781311,0.0,10.9801847949
2008-03-21,52.6760798109,4.48719506568,55.6360500049,0.0,6.40510779701
2008-03-22,40.2817080907,8.97439013136,82.2949906323,0.0,7.32012319658
2008-03-23,51.6432155008,2.99146337712,55.6360500049,0.0,7.32012319658
2008-03-24,64.037587221,3.7393292214,47.5224593792,0.0,4.57507699786
2008-03-25,74.3662303212,6.73079259852,39.4088687535,0.0,6.40510779701
2008-03-26,69.2019087711,5.98292675424,47.5224593792,2.70574074074,13.7252309936
2008-03-27,95.0235165215,0.74786584428,44.0452062539,0.0,6.40510779701
2008-03-28,72.3005017012,5.98292675424,67.226893756,5.41148148148,9.15015399573
