date,benefit,benevolence,benevolent,bequeath,betroth
2007-05-16,62.1226368854,0.77975554421,4.11848579005,0.0,0.0
2007-05-17,76.6826299055,0.0,2.05924289503,0.0,0.0
2007-05-18,59.2106382814,0.0,4.11848579005,0.0,0.0
2007-05-19,34.9439832481,0.0,4.11848579005,0.0,0.0
2007-05-20,56.2986396774,0.0,0.0,0.0,0.0
2007-05-21,77.6532961068,1.55951108842,8.23697158011,0.0,0.0
2007-05-22,52.4159748721,0.77975554421,4.11848579005,0.0,0.0
2007-05-23,63.0933030868,1.55951108842,0.0,0.0,0.0
2007-05-24,77.6532961068,0.0,2.05924289503,0.0,0.0
2007-05-25,48.5333100667,0.0,4.11848579005,0.0,0.0
2007-05-26,39.7973142547,0.0,4.11848579005,0.0,0.0
2007-05-27,32.031984644,1.55951108842,6.17772868508,0.0,0.0
2007-05-28,39.7973142547,0.77975554421,0.0,0.0,0.0
2007-05-29,71.8292988988,2.33926663263,2.05924289503,0.0,0.0
2007-05-30,58.2399720801,0.0,10.2962144751,0.0,0.0
2007-05-31,70.8586326974,0.0,8.23697158011,0.0,0.0
2007-06-01,60.1813044828,0.77975554421,0.0,0.0,0.0
2007-06-02,24.2666550334,0.77975554421,2.05924289503,0.0,0.0
2007-06-03,42.7093128587,0.77975554421,0.0,0.0,0.0
2007-06-04,59.2106382814,0.77975554421,4.11848579005,0.0,0.0
2007-06-05,77.6532961068,0.77975554421,2.05924289503,0.0,0.0
2007-06-06,59.2106382814,0.77975554421,4.11848579005,0.0,0.0
2007-06-07,68.9173002948,0.0,8.23697158011,0.0,0.0
2007-06-08,68.9173002948,0.0,6.17772868508,0.0,0.0
2007-06-09,29.11998604,0.0,4.11848579005,0.0,0.0
2007-06-10,50.4746424694,1.55951108842,4.11848579005,0.0,0.0
2007-06-11,54.3573072748,0.77975554421,4.11848579005,0.0,0.0
2007-06-12,88.3306243215,0.0,2.05924289503,0.0,0.0
2007-06-13,65.0346354894,0.77975554421,10.2962144751,0.0,0.0
2007-06-14,65.0346354894,0.0,4.11848579005,0.0,0.0
2007-06-15,61.1519706841,0.0,4.11848579005,0.0,0.0
2007-06-16,37.8559818521,1.55951108842,4.11848579005,0.0,0.0
2007-06-17,53.3866410734,0.0,8.23697158011,0.0,0.0
2007-06-18,75.7119637041,0.0,8.23697158011,0.0,0.0
2007-06-19,64.0639692881,0.77975554421,4.11848579005,0.0,0.0
2007-06-20,75.7119637041,0.77975554421,2.05924289503,0.0,0.0
2007-06-21,49.5039762681,1.55951108842,4.11848579005,0.0,0.0
2007-06-22,64.0639692881,1.55951108842,4.11848579005,0.0,0.0
2007-06-23,43.6799790601,1.55951108842,4.11848579005,0.0,0.0
2007-06-24,60.1813044828,2.80711995916,0.0,0.0,0.0
2007-06-25,63.0933030868,0.0,3.4062664429,0.0,0.0
2007-06-26,52.4159748721,0.0,1.70313322145,0.0,0.0
2007-06-27,64.0639692881,0.935706653053,5.10939966435,0.0,0.0
2007-06-28,75.7119637041,0.935706653053,1.70313322145,0.0,0.0
2007-06-29,70.8586326974,0.935706653053,5.10939966435,0.0,0.0
2007-06-30,36.8853156507,0.0,0.0,0.0,0.0
2007-07-01,37.8559818521,0.0,5.10939966435,0.0,0.0
2007-07-02,60.1813044828,0.935706653053,3.4062664429,0.0,0.0
2007-07-03,52.4159748721,0.935706653053,6.8125328858,0.0,0.0
2007-07-04,47.5626438654,0.0,0.0,0.0,0.0
2007-07-05,66.0053016908,0.0,1.70313322145,0.0,0.0
2007-07-06,55.3279734761,0.0,10.2187993287,0.0,0.0
2007-07-07,44.6506452614,0.0,5.10939966435,0.0,0.0
2007-07-08,38.8266480534,1.87141330611,0.0,0.0,0.0
2007-07-09,67.9466340934,0.0,5.10939966435,0.0,0.0
2007-07-10,70.6487779793,1.87141330611,5.10939966435,0.0,0.0
2007-07-11,64.3085030325,0.935706653053,6.8125328858,0.0,0.0
2007-07-12,62.4969959048,0.0,5.10939966435,0.0,0.0
2007-07-13,66.1200101601,0.0,6.8125328858,0.0,0.0
2007-07-14,25.3610997875,0.0,1.70313322145,0.0,0.0
2007-07-15,46.1934317557,0.0,8.51566610725,0.0,0.0
2007-07-16,78.8005600539,0.0,3.4062664429,0.0,0.0
2007-07-17,62.4969959048,0.935706653053,1.70313322145,0.0,0.0
2007-07-18,52.5337067026,0.0,0.0,0.0,0.0
2007-07-19,72.460285107,0.935706653053,5.10939966435,0.0,0.0
2007-07-20,71.5545315432,0.0,1.70313322145,0.0,0.0
2007-07-21,49.8164460111,0.0,5.10939966435,0.0,0.0
2007-07-22,37.1358961173,0.0,5.10939966435,0.0,0.0
2007-07-23,57.9682280856,0.0,1.70313322145,0.0,0.0
2007-07-24,78.8005600539,0.0,3.4062664429,0.0,0.0
2007-07-25,65.2142565963,1.87141330611,3.4062664429,0.0,0.0
2007-07-26,61.591242341,1.87141330611,5.10939966435,0.0,0.0
2007-07-27,58.8739816494,0.0,5.10939966435,0.0,0.0
2007-07-28,50.7221995749,0.0,5.10939966435,0.0,0.0
2007-07-29,38.947403245,0.0,6.8125328858,0.0,0.0
2007-07-30,67.025763724,0.0,3.4062664429,0.0,0.0
2007-07-31,69.7430244155,0.0,11.9219325502,0.0,0.0
2007-08-01,74.2717922347,0.935706653053,0.0,0.0,0.0
2007-08-02,64.3085030325,0.0,0.0,0.0,0.0
2007-08-03,55.2509673941,0.935706653053,5.10939966435,0.0,0.0
2007-08-04,49.8164460111,0.0,6.8125328858,0.0,0.0
2007-08-05,34.4186354258,0.0,3.4062664429,0.0,0.0
2007-08-06,62.4969959048,1.87141330611,3.4062664429,0.0,0.0
2007-08-07,66.1200101601,0.935706653053,3.4062664429,0.0,0.0
2007-08-08,61.591242341,1.87141330611,1.70313322145,0.0,0.0
2007-08-09,73.3660386708,0.935706653053,1.70313322145,0.0,0.0
2007-08-10,66.1200101601,0.935706653053,5.10939966435,0.0,0.0
2007-08-11,52.5337067026,0.0,5.10939966435,0.0,0.0
2007-08-12,21.7380855321,0.0,0.0,0.0,0.0
2007-08-13,50.7221995749,1.87141330611,5.10939966435,0.0,0.0
2007-08-14,62.4969959048,0.935706653053,3.4062664429,0.0,0.0
2007-08-15,54.3452138303,0.935706653053,5.10939966435,0.0,0.0
2007-08-16,57.0624745218,0.0,1.70313322145,0.0,0.0
2007-08-17,57.0624745218,0.935706653053,1.70313322145,0.0,0.0
2007-08-18,48.0049388834,0.935706653053,1.70313322145,0.0,0.0
2007-08-19,27.1726069151,0.935706653053,5.10939966435,0.0,0.0
2007-08-20,54.3452138303,1.87141330611,3.4062664429,0.0,0.0
2007-08-21,54.3452138303,0.0,3.4062664429,0.0,0.0
2007-08-22,41.6646639365,0.0,1.70313322145,0.0,0.0
2007-08-23,63.4027494686,0.0,8.51566610725,0.0,0.0
2007-08-24,61.591242341,0.935706653053,5.10939966435,0.0,0.0
2007-08-25,40.7589103727,0.935706653053,5.10939966435,0.0,0.0
2007-08-26,43.4761710642,0.0,0.0,0.0,0.0
2007-08-27,70.6487779793,0.935706653053,5.10939966435,0.0,0.0
2007-08-28,78.8005600539,0.935706653053,6.8125328858,0.0,0.0
2007-08-29,63.4027494686,0.935706653053,3.4062664429,0.0,0.0
2007-08-30,65.2142565963,1.87141330611,1.70313322145,0.0,0.0
2007-08-31,59.7797352133,0.0,3.4062664429,0.0,0.0
2007-09-01,38.947403245,0.0,1.70313322145,0.0,0.0
2007-09-02,45.2876781919,0.0,5.10939966435,0.0,0.0
2007-09-03,44.381924628,0.935706653053,1.70313322145,0.0,0.0
2007-09-04,66.1200101601,0.935706653053,1.70313322145,0.0,0.0
2007-09-05,70.6487779793,0.0,3.4062664429,0.0,0.0
2007-09-06,85.1408350007,0.935706653053,5.10939966435,0.0,0.0
2007-09-07,76.9890529262,0.935706653053,5.10939966435,0.0,0.0
2007-09-08,51.6279531387,0.935706653053,11.9219325502,0.0,0.0
2007-09-09,65.2142565963,0.0,8.51566610725,0.0,0.0
2007-09-10,67.025763724,2.80711995916,5.10939966435,0.0,0.0
2007-09-11,67.025763724,1.87141330611,3.4062664429,0.0,0.0
2007-09-12,58.8739816494,2.80711995916,5.10939966435,0.0,0.0
2007-09-13,58.8739816494,0.0,3.4062664429,0.0,0.0
2007-09-14,56.1567209579,0.935706653053,10.2187993287,0.0,0.0
2007-09-15,46.1934317557,0.935706653053,5.10939966435,0.0,0.0
2007-09-16,40.7589103727,2.80711995916,0.0,0.0,0.0
2007-09-17,69.7430244155,0.0,5.10939966435,0.0,0.0
2007-09-18,72.460285107,0.0,3.4062664429,0.0,0.0
2007-09-19,72.460285107,0.0,1.70313322145,0.0,0.0
2007-09-20,90.5753563838,1.87141330611,8.51566610725,0.0,0.0
2007-09-21,68.8372708517,0.0,5.10939966435,0.0,0.0
2007-09-22,26.2668533513,0.935706653053,5.10939966435,0.0,0.0
2007-09-23,64.3085030325,2.80711995916,13.6250657716,0.0,0.0
2007-09-24,74.2717922347,0.0,5.10939966435,0.0,0.0
2007-09-25,62.4969959048,0.935706653053,8.51566610725,0.0,0.0
2007-09-26,66.1200101601,0.0,5.10939966435,0.0,0.0
2007-09-27,76.9890529262,0.935706653053,6.8125328858,0.0,0.0
2007-09-28,76.9890529262,0.935706653053,3.4062664429,0.0,0.0
2007-09-29,50.7221995749,0.0,1.70313322145,0.0,0.0
2007-09-30,39.8531568089,0.0,5.10939966435,0.0,0.0
2007-10-01,67.025763724,0.0,5.10939966435,0.0,0.0
2007-10-02,78.8005600539,0.0,5.10939966435,0.0,0.0
2007-10-03,74.2717922347,0.0,6.8125328858,0.0,0.0
2007-10-04,66.1200101601,0.0,3.4062664429,0.0,0.0
2007-10-05,68.8372708517,0.935706653053,3.4062664429,0.0,0.0
2007-10-06,48.9106924472,0.0,6.8125328858,0.0,0.0
2007-10-07,56.1567209579,2.80711995916,8.51566610725,0.0,0.0
2007-10-08,70.6487779793,0.0,5.10939966435,0.0,0.0
2007-10-09,76.9890529262,0.0,8.51566610725,0.0,0.0
2007-10-10,67.025763724,1.87141330611,6.8125328858,0.0,0.0
2007-10-11,77.89480649,0.0,10.2187993287,0.0,0.0
2007-10-12,71.5545315432,0.0,6.8125328858,0.0,0.0
2007-10-13,46.1934317557,0.935706653053,5.10939966435,0.0,0.0
2007-10-14,48.0049388834,3.74282661221,5.10939966435,0.0,0.0
2007-10-15,76.9890529262,0.0,5.10939966435,0.0,0.0
2007-10-16,81.5178207454,0.0,1.70313322145,0.0,0.0
2007-10-17,79.7063136177,2.80711995916,6.8125328858,0.0,0.0
2007-10-18,77.89480649,0.0,10.2187993287,0.0,0.0
2007-10-19,67.025763724,0.0,6.8125328858,0.0,0.0
2007-10-20,48.0049388834,0.935706653053,5.10939966435,0.0,0.0
2007-10-21,53.4394602664,0.0,6.8125328858,0.0,0.0
2007-10-22,64.3085030325,0.935706653053,6.8125328858,0.0,0.0
2007-10-23,76.9890529262,0.0,6.8125328858,0.0,0.0
2007-10-24,76.9890529262,0.935706653053,3.4062664429,0.0,0.0
2007-10-25,85.1408350007,0.0,5.10939966435,0.0,0.0
2007-10-26,64.3085030325,0.935706653053,3.4062664429,0.0,0.0
2007-10-27,71.5545315432,0.0,5.10939966435,0.0,0.0
2007-10-28,66.1200101601,0.0,5.10939966435,0.0,0.0
2007-10-29,85.1408350007,0.0,10.2187993287,0.0,0.0
2007-10-30,76.0832993624,0.0,3.4062664429,0.0,0.0
2007-10-31,64.3085030325,0.935706653053,5.10939966435,0.0,0.0
2007-11-01,58.8739816494,2.80711995916,8.51566610725,0.0,0.0
2007-11-02,77.89480649,0.0,5.10939966435,0.0,0.0
2007-11-03,41.6646639365,0.0,1.70313322145,0.0,0.0
2007-11-04,42.5704175004,0.935706653053,5.10939966435,0.0,0.0
2007-11-05,83.3293278731,0.935706653053,3.4062664429,0.0,0.0
2007-11-06,73.3660386708,0.935706653053,10.2187993287,0.0,0.0
2007-11-07,70.6487779793,0.935706653053,1.70313322145,0.0,0.0
2007-11-08,85.1408350007,1.87141330611,6.8125328858,0.0,0.0
2007-11-09,83.3293278731,0.935706653053,8.51566610725,0.0,0.0
2007-11-10,56.1567209579,0.0,5.10939966435,0.0,0.0
2007-11-11,44.381924628,1.87141330611,1.70313322145,0.0,0.0
2007-11-12,77.89480649,0.935706653053,3.4062664429,0.0,0.0
2007-11-13,76.9890529262,0.0,5.10939966435,0.0,0.0
2007-11-14,80.6120671816,0.935706653053,5.10939966435,0.0,0.0
2007-11-15,65.2142565963,0.0,5.10939966435,0.0,0.0
2007-11-16,68.8372708517,0.0,3.4062664429,0.0,0.0
2007-11-17,48.9106924472,0.935706653053,1.70313322145,0.0,0.0
2007-11-18,47.0991853196,0.0,5.10939966435,0.0,0.0
2007-11-19,59.7797352133,0.0,5.10939966435,0.0,0.0
2007-11-20,61.591242341,0.0,5.10939966435,0.0,0.0
2007-11-21,59.7797352133,0.0,1.70313322145,0.0,0.0
2007-11-22,38.947403245,0.0,1.70313322145,0.0,0.0
2007-11-23,36.2301425535,0.0,3.4062664429,0.0,0.0
2007-11-24,53.4394602664,0.0,0.0,0.0,0.0
2007-11-25,38.0416496812,0.0,6.8125328858,0.0,0.0
2007-11-26,64.3085030325,0.935706653053,6.8125328858,0.0,0.0
2007-11-27,73.3660386708,1.87141330611,5.10939966435,0.0,0.0
2007-11-28,75.1775457985,1.87141330611,6.8125328858,0.0,0.0
2007-11-29,61.591242341,1.87141330611,5.10939966435,0.0,0.0
2007-11-30,67.025763724,0.935706653053,5.10939966435,0.0,0.0
2007-12-01,45.2876781919,0.0,1.70313322145,0.0,0.0
2007-12-02,47.0991853196,0.935706653053,8.51566610725,0.0,0.0
2007-12-03,83.3293278731,0.935706653053,1.70313322145,0.0,0.0
2007-12-04,77.89480649,1.87141330611,3.4062664429,0.0,0.0
2007-12-05,74.2717922347,0.935706653053,5.10939966435,0.0,0.0
2007-12-06,61.591242341,0.935706653053,10.2187993287,0.0,0.0
2007-12-07,59.7797352133,0.0,8.51566610725,0.0,0.0
2007-12-08,48.9106924472,0.935706653053,3.4062664429,0.0,0.0
2007-12-09,53.4394602664,0.935706653053,3.4062664429,0.0,0.0
2007-12-10,75.1775457985,1.87141330611,1.70313322145,0.0,0.0
2007-12-11,61.591242341,1.87141330611,5.10939966435,0.0,0.0
2007-12-12,70.6487779793,0.935706653053,3.4062664429,0.0,0.0
2007-12-13,60.6854887771,0.935706653053,8.51566610725,0.0,0.0
2007-12-14,67.025763724,0.0,6.8125328858,0.0,0.0
2007-12-15,40.7589103727,0.0,3.4062664429,0.0,0.0
2007-12-16,48.9106924472,0.935706653053,1.70313322145,0.0,0.0
2007-12-17,57.0624745218,1.87141330611,10.2187993287,0.0,0.0
2007-12-18,56.1567209579,0.935706653053,5.10939966435,0.0,0.0
2007-12-19,61.591242341,0.935706653053,1.70313322145,0.0,0.0
2007-12-20,68.8372708517,0.0,5.10939966435,0.0,0.0
2007-12-21,56.1567209579,0.935706653053,6.8125328858,0.0,0.0
2007-12-22,27.1726069151,0.935706653053,6.8125328858,0.0,0.0
2007-12-23,37.1358961173,0.935706653053,0.0,0.0,0.0
2007-12-24,29.8898676066,0.935706653053,1.70313322145,0.0,0.0
2007-12-25,25.3610997875,0.0,0.0,0.0,0.0
2007-12-26,60.6854887771,0.0,3.4062664429,0.0,0.0
2007-12-27,53.4394602664,0.0,6.8125328858,0.0,0.0
2007-12-28,57.0624745218,0.0,5.10939966435,0.0,0.0
2007-12-29,43.4761710642,0.935706653053,5.10939966435,0.0,0.0
2007-12-30,41.6646639365,0.0,0.0,0.0,0.0
2007-12-31,48.0049388834,0.0,0.0,0.0,0.0
2008-01-01,39.8531568089,2.80711995916,6.8125328858,0.0,0.0
2008-01-02,76.9890529262,0.0,3.4062664429,0.0,0.0
2008-01-03,65.2142565963,0.0,8.51566610725,0.0,0.0
2008-01-04,76.9890529262,0.935706653053,5.10939966435,0.0,0.0
2008-01-05,51.6279531387,0.935706653053,1.70313322145,0.0,0.0
2008-01-06,34.4186354258,1.87141330611,6.8125328858,0.0,0.0
2008-01-07,67.025763724,2.80711995916,3.4062664429,0.0,0.0
2008-01-08,78.8005600539,1.87141330611,8.51566610725,0.0,0.0
2008-01-09,76.9890529262,0.0,13.6250657716,0.0,0.0
2008-01-10,57.9682280856,1.87141330611,8.51566610725,0.0,0.0
2008-01-11,56.1567209579,0.935706653053,1.70313322145,0.0,0.0
2008-01-12,33.512881862,0.935706653053,8.51566610725,0.0,0.0
2008-01-13,39.8531568089,0.0,15.3281989931,0.0,0.0
2008-01-14,72.460285107,0.0,10.2187993287,0.0,0.0
2008-01-15,75.1775457985,1.87141330611,3.4062664429,0.0,0.0
2008-01-16,74.2717922347,1.87141330611,10.2187993287,0.0,0.0
2008-01-17,76.9890529262,0.0,3.4062664429,0.0,0.0
2008-01-18,69.7430244155,0.0,3.4062664429,0.0,0.0
2008-01-19,45.2876781919,0.0,10.2187993287,0.0,0.0
2008-01-20,38.947403245,1.87141330611,5.10939966435,0.0,0.0
2008-01-21,67.025763724,0.0,6.8125328858,0.0,0.0
2008-01-22,68.8372708517,0.0,0.0,0.0,0.0
2008-01-23,70.6487779793,0.0,13.6250657716,0.0,0.0
2008-01-24,73.3660386708,0.0,6.8125328858,0.0,0.0
2008-01-25,66.1200101601,1.87141330611,3.4062664429,0.0,0.0
2008-01-26,61.591242341,0.0,11.9219325502,0.0,0.0
2008-01-27,54.3452138303,0.935706653053,3.4062664429,0.0,0.0
2008-01-28,60.6854887771,0.0,3.4062664429,0.0,0.0
2008-01-29,68.8372708517,0.935706653053,11.9219325502,0.0,0.0
2008-01-30,57.9682280856,1.87141330611,5.10939966435,0.0,0.0
2008-01-31,68.8372708517,1.87141330611,1.70313322145,0.0,0.0
2008-02-01,64.3085030325,1.87141330611,6.8125328858,0.0,0.0
2008-02-02,44.381924628,0.0,3.4062664429,0.0,0.0
2008-02-03,41.6646639365,0.935706653053,1.70313322145,0.0,0.0
2008-02-04,72.460285107,2.80711995916,0.0,0.0,0.0
2008-02-05,63.4027494686,0.935706653053,3.4062664429,0.0,0.0
2008-02-06,69.7430244155,1.87141330611,3.4062664429,0.0,0.0
2008-02-07,84.2350814369,0.0,8.51566610725,0.0,0.0
2008-02-08,68.8372708517,0.935706653053,10.2187993287,0.0,0.0
2008-02-09,57.0624745218,0.935706653053,1.70313322145,0.0,0.0
2008-02-10,48.9106924472,0.935706653053,1.70313322145,0.0,0.0
2008-02-11,58.8739816494,1.87141330611,6.8125328858,0.0,0.0
2008-02-12,66.1200101601,0.935706653053,6.8125328858,0.0,0.0
2008-02-13,52.5337067026,1.87141330611,3.4062664429,0.0,0.0
2008-02-14,65.2142565963,1.87141330611,6.8125328858,0.0,0.0
2008-02-15,63.4027494686,2.80711995916,1.70313322145,0.0,0.0
2008-02-16,45.2876781919,0.0,10.2187993287,0.0,0.0
2008-02-17,49.8164460111,0.0,8.51566610725,0.0,0.0
2008-02-18,63.4027494686,0.0,0.0,0.0,0.0
2008-02-19,83.3293278731,0.935706653053,6.8125328858,0.0,0.0
2008-02-20,78.8005600539,0.935706653053,3.4062664429,0.0,0.0
2008-02-21,58.8739816494,0.935706653053,6.8125328858,0.0,0.0
2008-02-22,68.8372708517,0.935706653053,5.10939966435,0.0,0.0
2008-02-23,57.0624745218,0.935706653053,1.70313322145,0.0,0.0
2008-02-24,49.8164460111,0.0,11.9219325502,0.0,0.0
2008-02-25,64.3085030325,0.935706653053,3.4062664429,0.0,0.0
2008-02-26,73.3660386708,0.935706653053,6.8125328858,0.0,0.0
2008-02-27,71.5545315432,0.935706653053,6.8125328858,0.0,0.0
2008-02-28,87.8580956923,0.935706653053,5.10939966435,0.0,0.0
2008-02-29,70.6487779793,1.87141330611,3.4062664429,0.0,0.0
2008-03-01,56.1567209579,1.87141330611,3.4062664429,0.0,0.0
2008-03-02,44.381924628,0.0,8.51566610725,0.0,0.0
2008-03-03,67.9315172878,0.0,3.4062664429,0.0,0.0
2008-03-04,79.0,1.77291786894,8.51566610725,0.0,0.0
2008-03-05,77.0,0.0,6.8125328858,0.0,0.0
2008-03-06,70.0,0.886458934471,1.70313322145,0.0,0.0
2008-03-07,54.0,0.0,3.4062664429,0.0,0.0
2008-03-08,53.0,0.0,6.8125328858,0.0,0.0
2008-03-09,50.0,0.0,1.70313322145,0.0,0.0
2008-03-10,72.0,0.886458934471,8.51566610725,0.0,0.0
2008-03-11,71.0,0.886458934471,6.8125328858,0.0,0.0
2008-03-12,70.0,3.54583573788,1.70313322145,0.0,0.0
2008-03-13,79.0,0.0,3.4062664429,0.0,0.0
2008-03-14,53.0,1.77291786894,6.8125328858,0.0,0.0
2008-03-15,57.0,2.65937680341,1.70313322145,0.0,0.0
2008-03-16,66.0,0.886458934471,1.70313322145,0.0,0.0
2008-03-17,63.0,1.77291786894,1.70313322145,0.0,0.0
2008-03-18,79.0,0.0,5.10939966435,0.0,0.0
2008-03-19,68.0,0.0,6.8125328858,0.0,0.0
2008-03-20,62.0,0.0,4.87096101335,0.0,0.0
2008-03-21,69.0,0.0,6.49461468447,0.0,0.0
2008-03-22,56.0,0.0,1.62365367112,0.0,0.0
2008-03-23,40.0,2.65937680341,1.62365367112,0.0,0.0
2008-03-24,71.0,0.0,3.24730734223,0.0,0.0
2008-03-25,85.0,0.886458934471,6.49461468447,0.0,0.0
2008-03-26,69.0,0.0,6.49461468447,0.0,0.0
2008-03-27,65.0,0.886458934471,1.62365367112,0.0,0.0
2008-03-28,59.0,2.65937680341,1.62365367112,0.0,0.0
2008-03-29,58.0,0.886458934471,1.62365367112,0.0,0.0
2008-03-30,48.0,0.886458934471,3.24730734223,0.0,0.0
2008-03-31,71.0,0.886458934471,0.0,0.0,0.0
2008-04-01,85.0,0.886458934471,3.24730734223,0.0,0.0
2008-04-02,79.0,2.65937680341,3.24730734223,0.0,0.0
2008-04-03,70.0,0.886458934471,6.49461468447,0.0,0.0
2008-04-04,67.0,0.0,6.49461468447,0.0,0.0
2008-04-05,40.0,0.0,0.0,0.0,0.0
2008-04-06,59.0,0.0,0.0,0.0,0.0
2008-04-07,67.0,0.0,3.24730734223,0.0,0.0
2008-04-08,83.0,0.886458934471,4.87096101335,0.0,0.0
2008-04-09,65.0,0.886458934471,3.24730734223,0.0,0.0
2008-04-10,74.0,0.886458934471,1.62365367112,0.0,0.0
2008-04-11,67.0,0.886458934471,3.24730734223,0.0,0.0
2008-04-12,56.0,0.0,4.87096101335,0.0,0.0
2008-04-13,50.0,2.65937680341,1.62365367112,0.0,0.0
2008-04-14,77.0,0.886458934471,9.7419220267,0.0,0.0
2008-04-15,75.0,0.886458934471,8.11826835558,0.0,0.0
2008-04-16,67.0,0.886458934471,4.87096101335,0.0,0.0
2008-04-17,82.0,0.0,3.24730734223,0.0,0.0
2008-04-18,72.0,1.77291786894,3.24730734223,0.0,0.0
2008-04-19,50.0,0.886458934471,3.24730734223,0.0,0.0
2008-04-20,68.0,0.886458934471,6.49461468447,0.0,0.0
2008-04-21,95.0,0.886458934471,6.49461468447,0.0,0.0
2008-04-22,76.0,0.0,8.11826835558,0.0,0.0
2008-04-23,80.0,0.0,4.87096101335,0.0,0.0
2008-04-24,77.0,0.886458934471,1.62365367112,0.0,0.0
2008-04-25,68.0,0.0,1.62365367112,0.0,0.0
2008-04-26,64.0,0.0,1.62365367112,0.0,0.0
2008-04-27,54.0,0.0,0.0,0.0,0.0
2008-04-28,62.0,0.0,4.87096101335,0.0,0.0
2008-04-29,68.0,0.886458934471,6.49461468447,0.0,0.0
2008-04-30,72.0,1.77291786894,4.87096101335,0.0,0.0
2008-05-01,72.0,0.0,8.11826835558,0.0,0.0
2008-05-02,76.0,0.0,1.62365367112,0.0,0.0
2008-05-03,45.0,1.77291786894,1.62365367112,0.0,0.0
2008-05-04,50.0,1.77291786894,0.0,0.0,0.0
2008-05-05,78.0,0.886458934471,3.24730734223,0.0,0.0
2008-05-06,78.0,0.0,4.87096101335,0.0,0.0
2008-05-07,71.0,2.65937680341,8.11826835558,0.0,0.0
2008-05-08,86.0,0.886458934471,1.62365367112,0.0,0.0
2008-05-09,80.0,0.886458934471,3.24730734223,0.0,0.0
2008-05-10,49.0,0.0,1.62365367112,0.0,0.0
2008-05-11,51.0,0.0,3.24730734223,0.0,0.0
2008-05-12,67.0,0.0,9.7419220267,0.0,0.0
2008-05-13,70.0,0.0,1.62365367112,0.0,0.0
2008-05-14,71.0,0.0,8.11826835558,0.0,0.0
2008-05-15,73.0,0.886458934471,4.87096101335,0.0,0.0
2008-05-16,65.0,0.886458934471,1.62365367112,0.0,0.0
2008-05-17,47.0,0.0,1.62365367112,0.0,0.0
2008-05-18,38.0,0.886458934471,3.24730734223,0.0,0.0
2008-05-19,66.0,0.886458934471,1.62365367112,0.0,0.0
2008-05-20,61.0,0.886458934471,4.87096101335,0.0,0.0
2008-05-21,64.0,1.77291786894,3.24730734223,0.0,0.0
2008-05-22,74.0,1.77291786894,6.49461468447,0.0,0.0
2008-05-23,70.0,0.0,3.24730734223,0.0,0.0
2008-05-24,44.0,0.886458934471,6.49461468447,0.0,0.0
2008-05-25,45.0,0.0,4.87096101335,0.0,0.0
2008-05-26,41.0,0.886458934471,0.0,0.0,0.0
2008-05-27,74.0,0.886458934471,6.49461468447,0.0,0.0
2008-05-28,68.0,0.886458934471,3.24730734223,0.0,0.0
2008-05-29,80.0,0.0,1.62365367112,0.0,0.0
2008-05-30,67.0,0.886458934471,4.87096101335,0.0,0.0
2008-05-31,52.0,0.0,3.24730734223,0.0,0.0
2008-06-01,41.0,1.77291786894,1.62365367112,0.0,0.0
2008-06-02,70.0,0.886458934471,3.24730734223,0.0,0.0
2008-06-03,76.0,0.886458934471,1.62365367112,0.0,0.0
2008-06-04,58.0,1.77291786894,3.24730734223,0.0,0.0
2008-06-05,72.0,0.886458934471,6.49461468447,0.0,0.0
2008-06-06,67.0,0.0,3.24730734223,0.0,0.0
2008-06-07,44.0,0.0,1.62365367112,0.0,0.0
2008-06-08,35.0,1.77291786894,4.87096101335,0.0,0.0
2008-06-09,69.0,0.886458934471,1.62365367112,0.0,0.0
2008-06-10,72.0,2.65937680341,1.62365367112,0.0,0.0
2008-06-11,64.0,0.886458934471,4.87096101335,0.0,0.0
2008-06-12,61.0,0.886458934471,4.87096101335,0.0,0.0
2008-06-13,53.0,0.886458934471,3.24730734223,0.0,0.0
2008-06-14,43.0,0.0,6.49461468447,0.0,0.0
2008-06-15,44.0,0.0,11.3655756978,0.0,0.0
2008-06-16,72.0,0.886458934471,3.24730734223,0.0,0.0
2008-06-17,67.0,0.886458934471,4.87096101335,0.0,0.0
2008-06-18,71.0,0.886458934471,3.24730734223,0.0,0.0
2008-06-19,80.0,0.0,1.62365367112,0.0,0.0
2008-06-20,59.0,0.886458934471,8.11826835558,0.0,0.0
2008-06-21,54.0,0.886458934471,1.62365367112,0.0,0.0
2008-06-22,55.0,0.0,0.0,0.0,0.0
2008-06-23,55.0,0.886458934471,1.62365367112,0.0,0.0
2008-06-24,67.0,0.886458934471,6.49461468447,0.0,0.0
2008-06-25,63.0,0.886458934471,6.49461468447,0.0,0.0
2008-06-26,62.0,0.886458934471,6.49461468447,0.0,0.0
2008-06-27,68.0,0.0,3.24730734223,0.0,0.0
2008-06-28,47.0,0.886458934471,3.24730734223,0.0,0.0
2008-06-29,57.0,0.0,4.87096101335,0.0,0.0
2008-06-30,86.0,0.886458934471,8.11826835558,0.0,0.0
2008-07-01,74.0,0.886458934471,1.62365367112,0.0,0.0
2008-07-02,75.0,0.0,3.24730734223,0.0,0.0
2008-07-03,55.0,0.886458934471,4.87096101335,0.0,0.0
2008-07-04,47.0,0.0,3.24730734223,0.0,0.0
2008-07-05,49.0,0.0,4.87096101335,0.0,0.0
